wakeupduration,lightsleepduration,deepsleepduration,remsleepduration,durationtosleep,durationtowakeup,wakeupcount
3756,3361,10286,16818,1818,697,22
4187,1337,16452,33384,3306,3523,58
3222,1289,18886,44817,2805,4179,45
5123,1112,19907,19964,7813,2350,45
4707,4103,17348,5347,9511,4161,28
4777,1738,1391,1707,5731,2934,1
1518,3337,18626,45309,9841,3098,16
2982,4131,7614,11487,7104,260,29
1891,4681,6870,50385,3334,1670,18
2258,3555,7792,28544,937,2126,29
1067,1150,3447,27616,2343,778,11
4081,5088,11019,54485,8477,4119,54
4529,1871,13661,19629,864,1338,60
5451,4398,12843,40495,8606,710,59
4526,2707,11415,23375,4463,3531,51
4130,3684,6358,1835,5320,1514,23
5088,5361,16890,46134,1322,1348,39
2155,1058,6587,14278,9255,4696,59
1840,1390,8085,36703,7447,3968,7
3543,1584,2743,22924,2615,2946,26
5284,5551,16874,32224,554,4747,4
5016,1858,18875,47985,1353,833,26
3227,2095,13613,17372,7372,3900,6
1534,5232,7245,42252,7478,4657,14
4929,1805,13124,24000,1481,4125,35
1680,5067,2287,51560,8723,3767,59
2642,2116,9727,35468,5875,4589,58
3589,3386,10822,22843,6294,4790,38
3310,4869,3585,35305,9417,4035,36
4063,2269,8723,47769,7468,1508,7
3741,4064,13493,20701,541,1852,42
4820,2597,5947,46714,2759,2685,50
3614,1004,9148,58693,987,2672,42
1816,4449,15121,17897,2541,1605,11
2570,1557,7242,22549,8555,2737,51
3894,2566,7524,44323,470,479,5
2612,1354,1502,3604,8655,2472,14
5806,5977,6292,19279,2591,1153,3
5727,2056,13933,56956,1827,4305,18
4655,1733,6945,15717,6647,1518,51
3168,4190,4608,52740,5837,4208,39
2989,3055,1692,25052,4532,1651,37
4725,5138,11165,10724,4194,534,12
3656,4449,16593,18267,7596,1825,42
5047,4273,18646,31201,4788,1838,44
3367,4696,4356,45057,5619,3114,22
4207,1261,6385,48341,4733,406,32
1666,5344,14194,36296,2814,1053,3
4850,3112,12924,11218,5530,2367,8
5055,1135,13840,38234,8778,1001,48
4635,2328,18777,48246,7368,2412,18
5527,4085,13343,38174,3496,1645,38
4865,1632,13713,30994,4382,4988,47
4684,4604,6687,15227,7078,2448,2
1340,2621,11359,30093,8440,2319,6
3243,3969,4692,28186,9238,2446,32
2342,2699,14173,27264,642,1691,43
3797,1675,6188,23720,9404,2744,24
1226,5084,17130,48888,9855,3598,2
1713,3302,2141,18830,3884,2084,17
4435,4737,8749,6695,928,3433,58
4228,5464,17571,19222,3502,4127,53
1845,4114,12942,1972,5463,3889,27
1695,1181,14726,6391,1439,1508,58
3792,3723,6863,39994,3450,1453,12
3591,5843,12560,49524,9367,1616,15
1913,5117,17494,49972,5518,1584,17
1530,5483,18899,45089,7601,533,32
4352,5034,17839,9826,9941,1250,49
1369,3136,12161,13161,6191,2595,29
5861,2328,6643,5858,5286,1834,5
3346,3164,16679,39695,3799,2214,35
4785,2925,3791,42054,8790,4659,59
1207,5803,12038,2979,9589,4243,45
4525,5071,16385,22249,2441,1904,42
5077,3263,17502,52265,8840,2872,42
4931,4219,2153,34502,4930,660,3
1662,4378,19743,38461,319,4604,41
5829,3851,6802,50185,9698,2823,14
3433,5122,5715,39475,8958,4807,15
3232,2699,10617,19172,3288,2906,44
1894,4531,14404,55384,1968,2143,8
2502,1249,15878,22378,7956,212,39
3751,5150,1067,40426,9743,1697,41
4458,5305,19483,57449,9231,3054,56
5165,5044,5998,15466,1836,2281,16
1730,5977,7073,48078,410,2495,57
2350,1375,17860,4510,3775,1713,30
5336,3303,10035,19150,2007,2655,28
2948,4348,18375,32034,5519,3688,41
5754,5774,17787,32528,1637,4447,28
2902,5035,13363,40735,4713,3172,57
5872,2051,5592,39335,6951,642,17
2027,4786,2833,19503,716,786,56
1765,1643,3142,28628,5555,2804,18
4804,1567,4373,41709,9611,1333,9
4117,3142,5862,2816,4108,4394,57
3363,1648,18842,27216,1373,3564,7
3246,1007,17536,23729,6423,2158,8
5616,2041,8430,51601,5122,1495,13
2889,3721,3155,46444,6742,760,16
3127,3571,10614,46205,6091,299,49
1073,5077,9072,13477,5759,1092,25
4401,4985,11136,38581,4724,1632,15
1578,2544,16494,29843,1419,3555,55
1614,2296,12739,33794,6708,4208,2
3683,1710,6327,40491,6679,4564,5
1253,4734,7227,46867,3894,1884,3
2751,4326,5495,51525,2219,1041,34
4343,4000,15945,32622,2919,2016,39
2405,3700,19546,3565,1651,2102,55
5701,1133,18717,24206,963,892,58
4738,4337,18133,27767,9185,2668,39
1645,3367,7332,55846,1451,1802,50
2466,3170,14319,36557,9433,3901,11
1103,1739,2611,20798,2123,2698,58
1583,5655,12428,20184,4442,3049,36
2873,2858,6280,33811,9090,871,59
2031,2666,1730,26542,8919,3420,25
1060,3460,7956,7316,8735,1915,32
1820,2348,18168,13727,4787,4598,49
2017,1109,4387,30850,6231,1644,43
2819,4576,4687,9291,3049,215,28
2715,1060,9727,12902,4980,291,15
5055,5935,12010,27307,2591,260,16
2212,4504,10710,55011,9726,2327,53
5558,3200,1713,20094,4278,3079,59
3126,1591,3252,47423,489,1117,22
1184,3487,15994,39583,1181,177,57
3624,2745,5264,30293,2604,3295,35
3405,1440,1450,5472,3620,4903,47
3919,3842,16861,5567,5628,299,43
5104,2797,11198,36055,1615,3043,26
5177,2258,1067,18415,8939,3821,44
2690,4115,19341,35005,8873,3586,40
5575,5776,15966,27537,4364,597,11
5758,1979,2811,56646,5789,4492,2
4796,2360,6971,59675,8830,143,21
2137,2454,9196,58258,4976,4151,26
2562,5442,1025,22434,6410,2743,51
2341,2200,17967,29021,8456,1986,37
4878,2555,4467,46595,4350,1907,60
2883,2378,17876,50159,8867,1851,1
2921,4870,7626,28523,7046,4690,50
5680,1872,3619,59244,4824,3842,2
1006,5370,9206,14373,6774,577,43
3829,2051,10954,13679,6681,1714,5
3125,1606,5457,15444,386,1153,16
2867,2633,12233,18337,6454,1686,47
3103,5242,17421,674,319,2246,5
2851,5723,17123,56005,417,1821,30
4720,2698,12198,55620,1031,4268,25
1123,5525,16132,32987,5979,1413,4
3997,4944,14005,52849,3185,858,12
4215,2407,19613,56480,7476,2033,35
2392,5868,10675,37517,6853,346,59
1339,4408,1886,11006,1701,784,37
1451,4724,4297,14083,8250,2114,51
3720,5727,18097,29328,8783,3288,35
4023,4757,2744,3770,9575,1322,16
5852,3043,5857,19211,8585,1672,57
4005,3645,15939,38717,2304,1886,28
2048,2383,19050,26326,7290,1137,41
5253,4439,18695,45524,2414,706,34
2402,4786,7278,29507,7894,2913,20
4346,5517,19092,51845,7256,2340,8
3651,3410,18964,42797,504,837,51
4859,2500,2067,1132,9274,3499,51
4128,2518,11278,56046,7601,3347,22
5309,1690,7592,19666,7387,955,12
4701,3725,5842,37424,5892,1891,23
3983,1036,8856,45146,2384,506,4
5883,2054,12279,59341,3855,3657,45
1771,3043,3517,4298,5142,4793,50
4576,2076,2393,48176,8645,4370,27
2130,5366,11299,51078,5021,4170,26
5521,1523,19500,39000,2348,4016,29
2005,1530,16563,24421,9563,1426,29
1169,3749,10119,21224,515,4282,37
4478,1676,6494,3794,4918,4279,31
3239,2336,3603,10582,5673,4026,47
5218,5890,1447,52190,4718,4995,53
3544,2524,16950,34601,9678,3615,7
2826,3308,17544,9435,9408,3415,23
1299,4393,12521,37333,8777,3864,36
1350,2842,14468,519,8264,3878,19
1103,5215,1823,10995,5234,4200,50
2859,3235,9009,22879,8954,1959,60
2929,1265,4135,37720,4094,4926,14
2715,5529,4282,32537,381,3071,46
5050,4923,2611,13014,6569,4124,41
4735,3594,4627,54599,4369,2613,52
4495,3179,16615,33976,4094,3953,20
3335,5221,7993,32428,1901,945,28
3509,1498,7370,609,9542,211,7
2761,3802,17759,59153,5030,4890,47
3358,4514,4620,25423,8657,2170,24
3134,1037,10106,17778,5885,3525,22
2324,4900,2021,38086,7640,790,48
3647,4773,5376,40106,3696,566,46
3703,2088,16756,43394,4256,4384,22
5550,3326,1852,48015,7379,2570,12
3144,4952,13113,47345,5244,4806,56
3030,1666,2486,10042,5635,3150,44
3787,3884,5325,51898,1253,4224,34
1283,2262,13252,18375,4105,1818,44
2334,2978,11538,29245,9225,480,37
1361,2687,8721,51471,1738,3542,40
5203,4203,14476,13655,9338,4486,11
2003,1659,8260,35490,5733,3431,31
4618,4073,17248,36468,7293,1532,8
4962,2921,12223,53055,2635,3773,56
2624,1057,16446,50332,4157,3528,4
1821,4883,7426,51944,9811,1877,5
2804,4678,6933,53284,1954,235,26
3457,4371,5948,43635,466,4502,36
5801,2629,13375,16570,2648,4818,45
5141,5313,15709,9122,9518,4432,56
4086,2495,2191,56591,2398,3006,31
5043,3671,15519,34755,4957,4475,51
2017,3542,13120,29844,4856,4231,38
5341,5233,7701,42752,5182,635,60
3862,1689,3978,11319,6768,2638,16
3739,4593,1628,20115,7851,678,12
3494,4771,18061,30691,9589,3108,13
1310,5761,16583,10599,3223,456,5
5616,2769,19742,5144,1143,4061,41
1011,3159,13885,6638,3888,523,31
2307,5317,14593,33947,4082,3798,15
3745,4713,5947,47742,7101,666,11
5923,4513,14472,44255,2479,2204,54
4283,1179,12057,57991,1574,3430,28
4242,1940,11253,18827,8496,1453,21
5313,2816,16552,51263,2808,1866,31
4945,2770,1827,30406,9944,2742,54
3382,4797,3154,7807,5148,2699,7
4118,4518,11547,8683,6702,4134,4
5253,3011,12971,40214,7631,3688,31
4536,3722,3311,15450,3667,1550,42
2038,2481,7865,28755,4879,2294,18
3524,1935,3715,2473,8093,4367,12
5214,4367,4870,50691,3787,1919,18
4197,5874,6233,43339,713,3631,46
5847,2261,6090,32082,9178,1879,21
2681,5722,6849,30313,3980,1579,28
4564,1982,19129,19966,8656,849,9
3500,5511,10834,32974,6768,587,4
1354,1764,6792,41320,857,4616,56
2756,4166,10599,24981,1715,4304,7
5681,3621,8696,48156,2175,4821,36
3654,2169,14208,4998,3215,4279,13
5974,3534,7520,36479,6416,2986,17
3362,2428,1635,57016,6418,545,29
5533,2313,1322,40972,9318,3900,52
3059,2059,15338,3722,6372,1735,28
5586,3080,8980,20622,9938,2633,25
2985,3118,11783,39095,208,4067,29
5825,2169,3575,33144,9577,3086,38
4165,4267,14833,14710,9108,1003,23
2980,5864,1412,43489,7549,3776,40
4348,3329,15106,47913,3498,3658,53
3983,4906,13248,38420,6700,515,27
2645,2617,15052,47698,1246,1618,48
3960,1209,11717,2778,4341,4865,3
2055,1408,16784,40115,8820,4987,4
5109,5807,3388,34475,3747,1703,60
1843,5318,5168,55828,8517,4490,8
5027,2492,14597,28254,9076,214,27
3334,2209,10136,39143,7573,1732,1
5059,3305,5766,41167,7055,1626,1
4791,5818,1627,21328,8932,3867,13
2699,2136,16529,11775,200,1658,52
2424,2036,17888,17524,3011,293,41
4946,4427,1195,18499,3595,3370,41
5102,3711,13526,16251,3251,2525,39
2329,4504,4891,31284,1579,3932,24
4160,2345,18772,27446,2392,4887,38
1467,1557,7264,44380,8507,936,47
5183,1637,19088,48258,9690,3070,7
1842,3950,6722,29011,3771,2676,50
1837,4597,16977,32595,2912,2144,12
5120,4474,12164,59835,5041,4274,8
5727,2624,7028,30697,2146,994,29
2515,2498,16901,40644,1349,1919,8
3403,4610,2609,25382,1751,3054,9
5108,1385,7130,38226,9063,3361,30
5775,2029,17790,58721,9939,881,53
5494,2348,17440,3041,1808,4641,14
1603,1823,15186,18524,7427,3233,8
2488,4716,8188,22427,2314,4407,54
4510,4003,11868,2345,3780,130,8
1022,5105,4795,30066,5720,1089,4
1137,4550,12344,11271,6726,3456,19
2031,4241,2555,54180,3567,4704,8
4814,1244,3224,39167,1158,2357,41
4285,5141,14206,50169,249,2663,4
2288,1809,7549,8992,2475,2573,36
5247,1841,12695,5050,4914,4280,36
4010,3145,19428,55125,6094,3518,52
1395,1460,19650,49083,3033,4093,18
5837,2874,8678,18162,9589,2292,58
2490,2948,13632,701,3269,801,30
5993,4010,15349,4425,4284,1908,34
2904,1434,11001,21365,8966,3463,50
5071,4262,1384,10639,4266,287,29
6000,1542,8978,19253,8285,460,27
1107,5895,4863,30096,4654,117,14
5177,3266,15342,27959,2503,2632,43
5357,3789,11135,11487,7125,3369,59
2668,2841,7566,17074,9331,1571,36
4436,5714,10123,35755,5934,3868,59
1026,5292,18895,9682,4916,4625,21
4060,5823,6999,9052,8734,246,30
4769,3846,11731,40188,7782,3175,1
2112,2154,7671,22354,3853,4863,36
2608,1238,11049,35025,2726,241,25
1900,2063,19893,59886,5813,3899,33
2905,3976,9948,53871,6789,3798,60
2486,5234,1076,19457,9792,3975,50
1962,5102,14115,29133,5385,1591,34
4031,4699,3172,6999,2663,3620,35
3753,4980,1588,39513,2446,1408,6
5239,2684,15688,51846,5765,273,32
4481,3217,10346,48001,4052,4574,7
1020,4077,19839,56402,2265,2647,9
3952,5043,19911,7218,8766,2076,14
4162,4683,19080,22374,8241,1222,17
4560,1610,19877,36076,2466,3717,20
2190,4148,3665,10012,5312,4720,27
1818,3710,7772,34224,3867,910,57
1167,4233,18811,45243,7040,3711,23
2097,3588,13328,35765,3679,899,4
2312,2747,10304,16626,369,798,60
3260,1142,9872,8869,7913,3273,12
3666,4171,4981,43645,4788,867,17
1128,4302,13182,22666,5312,918,45
5004,3271,1184,42215,3265,2372,52
5593,2092,18604,59020,9028,1972,8
5412,3343,12893,37760,4878,1519,14
2899,2686,18183,32509,1950,2848,14
4780,2129,13678,35468,4125,4811,42
2657,5022,15243,51491,2190,1308,19
4365,4450,6638,48919,7656,4519,58
4603,5080,6953,46272,3421,1439,4
3040,4881,2365,48909,4014,3289,59
2538,5824,10034,15201,7138,2135,16
2213,3713,14338,22478,8005,2258,22
3408,3692,16620,1362,9660,3904,57
2480,5085,18174,34934,1254,603,47
1992,1460,5882,58617,9983,313,55
5159,5729,2959,17283,7603,3966,51
3985,2403,1817,4319,7402,1010,52
4769,1928,11964,56976,4101,4574,9
1026,1400,15187,42025,4319,176,53
4901,2682,18626,43694,4521,4068,16
2179,2582,9618,37865,5466,4591,12
3531,3497,9542,14527,6332,2851,19
3311,5273,9811,24903,8669,2776,60
5007,3187,14922,46787,8598,4514,21
3976,4141,6616,33710,7411,3295,28
3673,4732,10681,57919,6760,842,27
4635,2249,13537,30740,9050,3106,31
3177,2901,17451,15515,8441,2260,16
4452,1200,13369,17077,6235,1003,57
2880,1722,9694,46741,3871,3982,57
1985,5273,10723,54299,1583,904,2
3764,3885,10172,30282,5779,1282,14
1354,5610,16257,31259,7224,4914,26
5101,3050,19946,59972,9590,598,53
4681,4155,18158,58822,9025,1429,42
2130,2428,19945,53550,9290,3958,19
2557,5611,8889,8554,3974,826,20
5789,5058,10985,19838,2280,4320,14
3931,3682,4227,26516,7680,4386,24
2557,1667,10375,17139,6265,2047,33
2183,1425,13024,57442,7649,3670,48
5846,1052,8418,54959,2001,212,52
1732,3549,14875,29718,9825,2954,22
4346,1108,6088,300,3782,1911,29
5999,2703,2659,9501,1364,2642,7
1194,3269,14571,41977,9999,2011,54
2740,3077,2366,45802,3338,2778,28
4182,1512,8967,28822,3621,1091,5
1260,5336,10913,58132,3361,2082,15
3143,1426,16238,8217,108,4729,17
5364,2131,14298,25514,9964,226,49
4310,4531,10191,9698,2163,3942,15
2453,3762,16262,1876,144,664,54
4623,3033,15050,2038,1703,3595,22
5163,5851,4527,54531,211,4785,16
1913,2556,19653,28243,1957,1147,7
4099,1024,1232,21284,4216,3427,6
2072,4155,14615,55189,9182,4103,12
3169,1483,11371,37108,5545,1441,38
2667,1232,13345,57370,2739,4179,31
4358,1975,16438,27386,5629,4532,56
2783,2799,17888,41288,6515,647,27
3532,3886,11234,14258,3680,4938,4
1157,4481,19690,53561,4458,2746,46
2302,5088,16530,55342,3774,2426,28
1137,4280,9189,6883,1012,3843,38
1433,5826,2602,18364,1303,911,38
3859,5271,5672,57350,7903,2224,22
1212,4952,3560,24408,8480,476,21
2662,3178,7273,54702,9502,1793,46
2140,1241,1178,27892,1760,3949,14
1833,2582,17641,29538,2815,4849,58
2916,1951,2454,47934,726,4134,34
3775,2055,6770,30829,1635,3355,48
2595,2190,9714,38875,6342,1593,16
2555,2868,4388,29718,5315,450,6
2112,4738,19933,56527,9861,3115,52
5371,2537,10420,44044,2365,3560,13
4374,5780,15073,13325,9179,4742,39
5524,2384,19217,43789,3756,2627,14
2183,3905,2923,15817,1633,2348,33
1945,3534,19943,32562,5591,844,17
1039,3189,19205,7194,5696,3438,3
5920,2863,3676,12595,3836,2431,10
4520,2165,2109,41802,781,4101,44
4423,5471,1920,45990,3686,4021,22
5476,4584,7763,8626,6453,2604,25
1136,3272,15685,13385,3724,3421,43
3160,4654,6143,44553,9308,4297,57
3520,2939,13182,12584,7500,3697,60
1900,3135,18368,12411,5511,3174,42
3675,2041,2930,36998,5566,1609,46
5090,4428,4412,22313,6450,1350,10
1825,5176,10392,42656,7078,3750,19
3506,1200,5373,32499,9906,3809,59
3030,3637,9417,28998,2555,719,2
5241,4112,11569,27637,2171,2169,8
3015,5537,3998,59759,8544,2553,2
3833,3363,3017,18775,1666,2074,55
3435,3822,4422,9201,5555,2638,35
4965,1886,18070,26473,7743,4277,30
1261,1124,12454,55338,6404,3290,37
1530,3482,18831,32849,3513,3479,38
4904,4263,19131,37214,4371,3861,39
3356,3922,5649,48275,2431,3939,56
3991,1682,12635,42393,7453,3883,48
1324,4582,13634,44278,8244,2132,19
1511,1797,8868,55949,7853,1213,10
5959,1790,14482,9699,8901,4158,20
2540,2276,3870,39092,5825,3908,59
4252,4297,8497,24375,856,1174,10
1174,4927,2902,19355,5166,3541,16
3098,4462,15370,47567,2196,199,56
4834,3278,13002,48892,1662,4105,35
3907,5113,13732,13538,7885,4235,50
3687,4735,12099,55923,6428,2603,52
2888,2038,8424,5070,8230,3196,44
4038,4509,19743,3088,9203,2699,4
3662,5261,17721,50005,5186,3905,23
4249,5860,19585,6093,705,659,36
5976,4021,8421,37979,7989,3798,13
2577,4628,6062,50653,9988,805,11
2671,5760,1897,22933,2705,1619,44
2215,4284,2559,3288,165,358,52
5029,1137,16095,51647,6259,1160,33
1274,1821,12514,12515,6445,3264,40
4820,5050,4511,15701,1094,4849,19
3269,3830,18628,29826,9125,495,45
5226,1905,18173,8740,5613,4405,48
4675,1580,10376,47900,9483,1245,9
4367,1953,15293,29292,2235,439,50
2084,1204,16554,3494,6672,1257,26
2384,2473,7935,32298,9514,2752,23
1574,5370,3694,48202,1271,717,33
2949,3504,18598,57118,7334,3215,34
1840,5763,12800,22282,2313,3136,56
4637,2236,17472,37495,5272,555,40
1566,3936,8409,17034,7519,3411,11
3665,3764,7989,20588,8411,1323,33
1006,5755,5785,44367,7049,1992,16
2711,2949,6608,17500,5008,1801,47
3531,4534,18716,53988,1149,1392,4
4193,5991,16898,58762,9668,1439,23
3675,3522,12968,48097,2506,4263,2
4463,2371,19335,6437,477,3781,8
2576,2919,3943,36594,7104,3245,39
2654,2134,13073,14084,2472,4588,11
5895,5899,8465,7428,3172,2458,5
5649,2987,16512,34931,5226,4854,4
1846,1083,3982,13954,216,2241,18
3780,2545,10048,25250,4504,846,46
2918,5917,7013,30701,6155,661,4
1537,5489,1549,28922,1835,719,7
1887,3078,8223,25355,806,4954,16
2647,2345,18573,38157,6927,1556,43
3625,4014,14349,45703,4525,4585,46
1378,5819,18448,41151,9274,3798,17
1164,1725,3570,35183,2806,197,52
3636,1104,17741,35349,2552,4112,39
2884,2184,16088,48800,5371,397,60
3925,3008,15315,4565,6294,1156,42
1027,4516,19739,43420,2581,1349,26
5387,1138,5908,6449,6538,4306,16
1608,1357,7353,56661,5208,4775,41
3431,2439,5042,22182,148,1192,47
5054,5849,4895,34039,2216,4748,59
3267,1662,8671,25693,9138,3878,27
3896,1045,11120,51887,3906,310,50
3286,2779,9980,13122,2217,1417,46
5804,3943,14198,4242,2434,1752,34
1016,3858,11312,54015,6172,4311,8
4126,1713,14757,15831,8792,338,56
3949,3176,2879,40927,8974,4691,5
5880,4948,3353,20078,9503,4712,1
2792,2158,7129,54747,6125,465,32
5531,5233,13757,50915,3354,3767,14
2455,4136,3207,40061,4667,2327,36
3007,5288,7165,25482,6149,1915,20
3359,4101,1573,34432,520,3237,60
5167,2404,17601,39684,1601,3853,49
3960,2128,17130,10775,9193,1427,50
3339,1024,3934,3401,8399,1441,31
5264,1182,15985,39917,3794,789,52
5360,3300,5330,5165,3790,2029,31
1392,3365,9947,21381,1148,1351,55
5980,4789,19988,9074,2745,3710,60
4254,4072,6596,24211,7891,4428,53
5299,5599,7500,10816,9297,4643,25
3893,1234,3228,19618,6056,479,3
5321,2524,12770,47476,3516,3247,52
5456,1326,14718,49998,8342,522,59
3764,4359,1102,22513,354,2538,11
3117,5427,9102,51959,1969,4585,52
4478,2775,5708,46406,6907,4335,56
1762,2965,6249,11834,3546,3869,15
3389,1016,18346,11596,8727,2853,26
1324,2528,19590,10748,7720,774,17
2370,2366,2685,30465,4936,2012,58
5372,2984,1752,2087,7915,1027,38
2049,1170,1307,12142,2733,3602,53
3475,1065,2497,46740,5292,453,24
4296,3276,11072,46636,4585,1162,36
5306,2456,14864,6451,5836,3803,8
3437,5191,15358,585,4965,1641,38
4027,1059,11673,34646,4894,956,49
1824,5502,14574,50988,3581,465,10
2577,1092,8408,58730,6331,275,31
1345,4641,8345,18362,2837,1125,26
5192,2682,2474,9656,4829,1575,37
4748,4609,17576,31206,8297,3610,50
1316,3984,17928,54797,2740,1981,11
1665,3439,5037,16019,2213,381,49
4035,1373,18181,26523,5671,1621,39
5386,1862,4810,14341,9023,2520,27
1646,1730,8263,542,6757,924,37
4537,1974,17742,54551,7452,2035,23
1790,3997,14196,50558,9516,147,55
5245,4487,10669,3057,5170,1832,29
3560,4727,19377,52170,7402,3620,19
4498,1628,14894,24819,7735,3004,47
4327,4032,1913,44236,7535,4694,50
2584,4283,14622,11119,5040,3672,33
3325,3002,19767,28366,8883,2818,31
5574,4751,15748,4782,6853,139,12
4972,2133,5608,15329,8321,4462,31
3503,5529,16551,22452,8649,4843,50
2992,4330,15544,48593,6843,117,32
4718,4091,14899,24106,8269,1656,5
2629,3236,17424,45469,5442,3443,26
4598,3083,6343,59467,3042,4568,33
1468,2437,15823,13547,3778,2700,4
3006,3327,7328,22413,2815,1143,6
1011,5994,14166,42892,8756,3636,46
1458,4207,19004,57690,8548,1111,59
5516,5119,4009,27805,2833,4983,54
2429,1675,1264,23006,1001,4299,25
1294,5328,16360,46434,3528,126,56
5266,3479,16989,27929,7855,831,20
5769,2718,11986,5674,3898,3859,53
2779,1229,2598,6374,8671,3741,31
1814,2857,6346,42159,3780,2937,15
4064,1390,19529,46250,9844,1138,37
5040,2638,3362,11119,4484,3577,8
1471,5248,8851,12983,1149,1448,3
3077,3037,13506,45207,8981,3628,40
2751,3122,12086,40349,3666,4019,52
3909,4157,10353,27122,1142,3716,23
4914,4539,6340,26046,5636,2280,58
4995,3957,7433,58623,2318,4945,15
5044,5405,5399,13150,1932,4514,53
5123,4347,11555,28925,3281,3183,50
2787,4128,15766,52171,1899,1469,3
1687,5833,2106,10023,3058,4204,10
2982,5124,10837,47194,4709,2968,58
5122,4530,1328,24657,8844,3623,6
3465,1112,18238,52814,3060,2165,5
5074,3397,13908,12046,6769,3442,15
3276,4050,11310,12849,8140,1653,7
5484,3894,15154,4730,9370,4174,50
5269,5137,6136,18706,3934,2901,14
5330,5660,12156,40746,2888,2677,49
3224,4122,12991,17952,3106,3679,48
4501,2630,6997,33334,6363,2878,50
2070,5900,3608,9373,8003,3430,43
5546,1740,7476,11844,4176,335,20
4453,4678,1975,49163,9044,939,44
1134,2583,3900,24976,2678,1147,3
5748,4743,3123,59358,6744,438,29
5994,2986,13874,38009,9576,2084,19
1385,3105,14776,21262,1726,2335,10
5255,4749,13814,43133,1938,3860,60
1520,2431,8782,16320,7895,1912,30
5376,2191,3985,45833,8362,3969,41
3969,3603,3504,1023,2459,1056,44
1862,5182,1297,10817,910,226,17
2774,5713,7674,53524,9001,756,36
3407,1433,6503,43417,8069,924,47
1040,4238,15316,54629,9510,4872,51
4189,2902,2664,27993,798,3232,26
1923,2493,13767,50764,288,204,45
3507,3520,9614,37888,6813,4220,22
4040,3329,13109,44652,9987,440,54
4378,3309,3678,54315,7512,4953,24
4395,1779,6684,15007,9960,1774,41
4768,4427,9647,37250,205,1669,43
4623,5968,2381,14546,3631,2101,25
1223,5993,8580,21243,2535,3058,35
3290,5931,2608,44544,1219,4130,7
5525,4783,12394,50554,9634,4959,49
1293,1136,6064,57792,9027,1446,27
1943,5822,19680,55721,2265,1177,52
4852,5337,10730,10089,9001,2543,7
5160,5431,7257,50003,6336,1707,56
3605,2679,9535,36895,4574,1421,54
4850,3626,15730,32134,987,3499,28
4149,2237,1498,17298,5257,213,9
1354,3391,4488,51304,298,4345,16
3804,3953,8308,18845,1628,4748,53
2268,4624,9611,59777,4561,2931,23
3433,2719,8973,33143,3110,1367,19
3242,3856,11157,7511,6125,167,42
4160,2401,8018,43441,2949,4251,19
3853,4429,2153,49174,337,2432,17
4420,5639,8423,14579,1679,848,14
2432,4113,12167,19579,8045,4311,48
1053,3092,2237,58810,9640,4374,34
1264,4984,1139,30514,5281,463,24
2379,1719,7695,47652,741,1322,11
4234,3614,14030,9593,9185,4889,45
2322,3394,17276,9556,7608,2230,8
4323,3138,18496,33985,3383,1897,12
1126,2664,18082,13319,1177,4129,14
3396,4434,15449,37108,6388,2339,17
1728,2394,13840,50883,7274,4682,56
1670,3474,5918,17818,321,4189,20
3272,4360,1426,7669,7217,3146,55
4749,4036,8055,23703,7106,2526,18
4431,1612,15879,7710,2171,4418,13
4358,1428,6944,30514,6369,267,19
1838,4094,7942,6732,3778,3423,56
5465,2374,19410,27780,1768,3431,20
4384,3088,8925,29659,9381,2100,41
5187,5573,6912,1870,6935,3702,35
1396,2673,12103,56611,7200,507,18
2737,2811,18315,54072,7026,1912,31
4387,5669,6280,8441,4483,4777,21
3268,4242,16284,26720,1812,2926,28
1893,4315,16912,33595,3582,3308,49
3159,4993,16682,25711,2572,3073,12
2538,1960,1806,53781,808,3480,11
5595,5848,14563,43693,2288,3859,5
1133,2038,8499,2481,3276,1385,18
5376,3026,9982,37680,964,3565,42
4177,1463,17564,19288,7761,2789,50
4963,1734,9230,49305,7583,3925,6
3263,2720,1308,34022,9321,2790,4
1253,4999,16752,22313,3595,288,53
3325,5251,6921,4375,7875,4065,23
5852,1759,9091,14124,2396,289,41
3488,2548,19354,57646,3968,2332,50
4353,2871,8117,40295,3972,3144,9
1182,1542,12385,54135,6839,3412,25
3139,1237,14002,56147,3283,2555,35
1410,1246,6698,7411,6254,2994,56
2328,1626,13164,42983,9325,2671,30
4397,1416,18849,34552,8240,2308,17
3807,2236,4719,22777,7064,3613,12
3089,1422,18812,24695,7505,723,5
5194,2823,17897,29563,4074,827,44
5092,1743,1624,41105,2966,4714,55
4907,1553,12529,27179,1637,3444,5
3186,1284,18533,920,6957,4892,38
4993,4377,19930,19904,721,2148,11
5144,3068,12752,54623,5776,3191,6
4793,2588,14739,34366,3141,3596,52
3856,1977,15486,29319,3624,934,22
5506,1596,4446,22214,5769,4476,27
2357,4188,17685,18611,8685,689,57
2189,5080,5145,45981,4806,3164,42
5810,3517,8702,15619,5282,126,26
2763,2884,9832,18763,3689,867,19
4412,4549,12036,26414,4637,3442,4
2696,2853,7141,49887,8467,2856,47
5630,5232,1696,27634,5445,3770,45
4263,1397,17872,38355,4918,3560,6
3002,4245,5972,42152,2924,3741,60
2148,5782,14981,29919,3009,1288,39
3893,2764,15040,22426,8361,868,11
2791,2291,17670,48492,7987,4357,10
5069,2736,14515,26760,8226,2239,34
3437,1095,8715,45039,2123,4350,59
1064,4010,14212,11637,7998,1507,59
