wakeupduration,lightsleepduration,deepsleepduration,remsleepduration,durationtosleep,durationtowakeup,wakeupcount
2401,2068,3365,16748,3222,892,25
1684,3411,5883,3722,8594,1739,35
3053,5045,10269,23783,6867,3572,33
3397,2271,11397,22741,4589,2809,19
5865,4345,3843,48054,5998,708,5
3141,5482,1346,37219,4659,1329,11
3155,2014,11572,29574,6928,3762,46
4631,5148,4287,53410,2744,1274,37
5118,4724,6863,34356,2841,4509,13
3923,4087,18685,22601,6296,3603,49
2962,3918,1156,4374,9658,3729,30
3881,4423,18051,19325,4245,4439,43
4591,2376,5749,59681,2913,2912,18
2623,4842,19318,15111,5839,1036,57
3401,4044,4704,27118,5139,3089,5
2819,5203,7159,48937,5241,1263,35
3400,2170,9157,2906,586,1254,15
3520,1913,7566,8912,7378,2683,10
5886,5182,1419,35728,8972,879,16
4196,5281,12585,10768,5035,1512,31
4096,3153,13729,25054,7345,4802,5
3423,1436,15822,14873,3019,1832,28
4877,3403,9602,1588,878,655,16
5276,4502,8052,3628,9880,2494,11
1184,5971,4048,26673,9402,4902,51
1391,4108,7041,35666,3696,2610,33
1546,1515,15589,54273,3367,2889,1
3450,2454,7953,26001,2092,4981,46
3952,2854,11194,32084,9179,1182,35
1006,3218,6589,23080,5191,1092,24
2393,4810,6348,58824,1884,851,9
4715,4160,6612,267,5507,4550,46
3522,3890,11434,47427,5428,1217,52
2489,4666,13086,6698,5369,2613,45
1839,1279,16678,6695,6318,4812,46
4958,3767,15081,40162,8519,1313,32
5131,3730,6148,18399,9634,4717,48
4147,5366,4652,54099,8430,1394,11
3696,5177,2006,38427,1753,3148,54
5144,1854,18095,42276,7568,441,59
5923,4776,1554,20623,1981,4459,5
5644,5509,14529,46526,1808,1055,9
1635,2082,3325,10793,5412,1098,14
4031,2845,17552,14597,3797,4689,6
2024,3906,9758,1838,6262,262,2
3712,3240,6784,47914,7715,3142,57
1786,5479,12160,54478,2068,1047,52
4181,2764,18881,49102,8833,2511,43
4244,5966,4750,6333,5491,817,2
1599,4151,4465,41388,1841,804,42
4725,1478,18361,14029,3476,3270,19
4822,3448,7034,54228,8405,3238,44
1069,3918,10017,29516,1185,2624,43
2773,2244,11672,28468,510,3314,4
2460,5544,7301,46311,4744,3552,46
5793,5344,17712,2461,9193,4879,31
3438,4611,10808,31819,398,3082,17
3042,2242,17396,44926,9384,2277,2
2876,3162,2950,47185,2982,1530,28
5615,5943,2425,27634,1174,4337,23
5298,4613,10434,51652,2386,4441,45
1484,5787,14745,49407,2468,3868,26
2501,1928,7947,1104,7454,4632,52
3859,1403,17684,55189,1694,2474,2
1148,4611,17209,49797,6666,1446,53
3943,5978,3855,32801,8729,1421,56
3738,1967,3916,36578,6478,1533,40
4645,2722,11495,28716,3858,2788,53
2022,1643,1260,10584,2357,3638,36
2433,2745,16959,56285,991,2320,26
5941,1693,12640,50069,3553,3519,32
5974,2639,6761,22280,6947,196,43
1187,1017,11808,58402,4647,573,50
1438,3800,5657,56372,2424,4302,10
3605,3491,14442,57949,6423,2979,41
3472,2178,4481,13868,7836,4862,43
1540,4602,17369,34467,7827,4031,42
3688,3932,4281,37723,7879,2344,47
5300,5616,5688,33934,8531,3723,15
3287,1287,10313,42858,3409,3479,51
1815,1623,18454,11298,1788,2571,9
2555,1218,19721,56540,9059,311,52
4876,5484,19510,25296,8528,3841,40
1429,4387,13835,14183,9392,1781,1
5241,4144,11372,43640,6432,2479,59
4085,2815,9553,30664,553,1801,39
5889,3500,16868,40271,500,4630,36
1397,3547,12759,10836,2401,2533,7
3206,2329,3784,697,8845,3075,41
5509,3466,13919,59273,8562,3085,29
3594,1811,11223,7575,240,4865,4
4603,3577,16916,30060,1564,599,29
5907,5021,6497,53197,4402,3309,14
1709,3107,5270,24556,4390,3130,60
5763,5120,18382,39751,7877,3970,1
2350,4471,7893,11369,4565,4577,17
3774,3454,12079,8704,9242,949,7
4494,2602,10819,24989,8315,2311,23
3823,5929,12069,55136,2168,4813,42
4508,5273,2126,17979,8143,1812,56
3387,2003,19501,22849,5057,4339,57
3363,2627,4728,59490,1796,2178,8
1297,3896,19147,11701,7198,3205,10
1868,1763,3889,30021,1208,2737,9
5715,5066,1049,20107,9542,1872,16
5932,4617,16883,14813,6697,4030,12
3406,1294,2656,50432,5987,3379,26
4172,5885,4323,10705,8127,720,24
5801,4449,4560,10801,7049,3476,48
5732,2479,6582,2464,8769,3275,39
1994,2213,17875,21740,3434,3255,39
2913,4649,10781,25147,7871,2880,25
2127,4392,16431,11779,2926,3613,8
1896,2408,18171,25247,7263,3748,11
5893,1791,11352,3384,9942,1838,53
3199,4259,4352,12544,9058,3420,45
3354,5284,8047,23538,719,3106,20
4382,2980,2871,55262,2245,2542,51
4448,5238,16741,43637,3196,1219,53
5314,3796,18062,8524,3333,820,41
3542,2507,14027,9879,4431,4637,3
1660,5986,8606,33034,1639,1711,34
4342,5382,17402,25256,5041,2888,4
5107,1449,7421,35024,162,1247,32
4533,1134,3099,38936,2145,1058,41
5947,4062,15594,5208,6471,1095,9
4424,5796,15727,48027,3532,408,55
5507,1235,16003,53932,3584,162,43
5608,2166,8465,46733,3941,584,16
3847,2794,2146,7956,2834,3785,7
4067,5935,3041,4846,6104,928,42
4997,5939,11938,33798,1270,2758,32
4010,1762,18936,42387,751,4905,3
4004,5994,9966,26584,7509,1109,5
1737,4236,16350,45713,600,1107,44
3135,2647,9239,39803,6957,845,49
1788,1572,3235,56618,2626,3902,8
1646,4513,7116,836,3073,4983,47
4411,1410,18874,44062,2995,3177,25
5473,1030,18557,54175,5307,2114,53
5954,1341,2897,29914,194,1379,49
5778,5714,8008,56490,3580,2430,9
3086,2210,2682,16532,7294,2943,31
5869,4122,1684,58279,9568,3139,15
4186,4190,17411,30764,8139,1086,18
2670,2421,15012,22882,8904,600,54
3051,3485,4727,41954,4510,2880,35
5327,4522,12453,24993,7865,4088,60
5297,5267,6010,6204,4762,557,35
2732,3604,10000,14033,8770,3720,5
3743,5497,11747,48775,6437,1799,42
1492,2513,5461,13924,7714,3605,34
4439,5735,9374,23197,1407,1952,32
1180,5479,2872,17926,3131,2607,41
4480,1133,6797,51067,6212,3792,23
1155,1523,12425,14102,4851,2694,18
5655,5171,4300,23505,3051,3871,15
1676,3264,5504,58494,2849,3072,22
2089,4004,3771,36036,826,4252,60
5397,4273,19866,14488,1615,2523,40
2647,2990,12884,27328,3074,523,5
4508,3776,12859,20935,6641,2437,26
4111,3066,11663,59466,1052,4350,9
1169,2499,4916,19360,2191,2174,54
1767,5323,14769,17951,111,3125,26
5249,2259,13400,7878,3411,2397,6
1812,5686,2261,9851,7828,4289,21
2826,5841,11198,5507,3574,1679,44
3292,5015,3853,15528,3974,1320,2
5951,1377,2901,58383,5350,2582,3
2379,4995,14474,19068,3965,2493,33
2138,4487,8400,29572,766,3077,28
2865,2278,5785,1949,4213,5000,53
5747,3935,18969,2216,2842,2625,42
1630,5868,1273,41548,3369,1632,51
1669,3807,14586,26124,3297,257,25
5460,3819,11036,22092,5871,2621,13
2517,5107,18489,26675,5421,864,54
4712,1711,13869,57264,2054,3443,16
4578,2295,7215,26499,4913,3720,55
3862,3452,9139,16811,9597,2000,20
3124,1529,1730,46911,4292,1416,9
2645,5677,1045,13546,9187,4412,41
5378,1501,13005,10493,4170,1918,49
4117,3382,7181,59792,2014,2349,9
4640,2049,12195,34130,2234,3091,13
4295,1627,10361,20935,4120,2115,43
3260,5039,4283,48761,7757,3661,57
5750,2343,18222,28702,3082,3216,8
1230,2929,12197,10013,4165,3891,42
4948,5184,2981,10454,4278,3088,37
2357,4485,11043,43200,5601,4571,10
2914,5812,2516,17851,3880,3745,48
4009,3109,8196,3952,4804,3331,46
2100,1806,8587,40579,4514,4413,5
5061,2984,14220,46634,5072,1042,56
1543,1098,6227,26703,9696,1474,56
5793,5627,2407,28550,4995,4007,28
3654,4944,4980,51606,289,4047,58
5050,5586,14366,7593,5032,2531,50
3980,3064,3370,38569,6728,2597,36
5311,1706,15917,46336,818,1145,22
1143,1377,7725,46379,397,2777,51
3074,5782,12514,4942,4771,477,12
3279,3736,19218,56282,7661,2181,38
1613,3135,5971,18151,697,2068,33
1296,3417,12847,31335,3699,2118,23
2116,4143,7413,14257,1839,2840,22
1218,1968,5292,12153,1223,4116,55
2590,4018,8680,44226,9364,1062,14
2577,5295,10702,30249,8847,2472,49
5389,5818,16082,13239,472,807,57
3115,3770,13458,815,7875,3225,16
4007,1323,8699,59778,7708,1985,38
4945,1937,9417,35513,1895,4065,9
5312,5733,14248,51278,6519,910,49
1981,1378,12650,54059,4773,1880,47
3983,5192,6976,4930,2681,240,20
1079,2371,10149,12551,492,3767,17
5329,4982,4308,21161,7300,4278,37
1384,2413,9025,39346,3763,902,41
1519,3915,15070,17360,5580,401,59
2056,5586,17189,44738,655,2877,6
5418,3029,6653,457,4907,1926,29
1835,3513,4751,41705,5969,4837,20
5431,1106,8257,59073,7781,1576,15
4159,3719,11144,26297,2263,1383,44
1135,2701,15514,20604,247,1634,2
5017,5591,17608,53116,7768,422,6
1253,1015,17371,315,4309,4424,29
2221,2204,9748,49672,9721,3730,51
4414,2576,11368,20049,3657,3250,53
3496,5375,6253,41343,8149,271,1
4396,5679,19425,8114,8713,4563,31
4704,1424,2589,12477,9742,2441,43
3997,3768,12175,13103,2684,1511,57
2982,4930,7434,13072,6732,4077,14
3424,3862,18220,54375,4546,3027,3
2582,3861,4243,2631,6391,2880,43
1850,2951,15008,14258,6178,4123,41
4070,5140,8754,1473,450,4392,54
4655,3561,14746,37092,5624,4190,21
4343,1637,16464,32073,9921,145,12
5813,4552,19657,47980,7253,3503,20
4147,3018,14123,28209,4133,4276,28
1328,2341,2801,4571,798,3106,26
5060,3853,3615,59135,3466,2143,41
2156,3736,18598,9312,4186,3735,11
1195,5869,13806,47594,7031,4070,58
4280,5351,7365,30395,6331,3629,60
1402,4614,18920,4046,8511,3095,52
1896,5945,5569,5669,5811,4101,5
3496,2167,14642,31048,6033,4118,40
2790,3732,19163,31948,4225,568,17
2614,1456,17598,15652,3231,914,4
3420,5916,16244,48792,6120,4492,50
1190,1019,14451,32890,9563,1552,60
1862,5150,4682,39998,3111,4626,17
5365,1106,10846,51620,4875,2635,17
1826,4293,18032,42062,8045,2997,42
5393,5892,2067,21853,2767,626,11
1831,1705,9422,55900,1270,2939,4
2748,4130,12767,45716,5666,2177,16
5951,5978,8934,58479,331,2805,42
2268,4539,6286,20653,7886,255,4
2477,2004,19753,3069,7264,2169,57
2178,3787,2261,54962,8331,207,38
1936,1958,2643,45039,3936,1513,12
1607,1639,19547,33322,5977,3824,29
5838,2937,3004,5882,1027,4054,18
3074,4515,17277,58203,1991,3499,30
4492,2132,14606,21771,8024,2351,41
4453,1671,1014,20503,4586,507,36
2831,2004,5900,35961,3968,1531,54
5584,2527,2265,13137,6605,1565,4
2373,3821,3550,3839,9210,729,13
3667,2560,4083,21368,2814,4369,23
3739,4646,5398,53088,1284,2936,51
3935,4385,8320,46649,1657,1174,34
2082,2915,6100,7756,8258,1212,29
2893,1934,11597,13081,4427,2112,36
5924,5383,11332,44339,1790,945,60
4312,4679,4548,13381,3409,120,29
2860,3986,5631,40629,7229,4740,32
2008,5666,12899,45664,2873,4696,36
1641,4219,15851,43014,2596,3364,4
1095,3201,5533,50600,5692,1601,46
4898,5354,3542,43947,1258,1500,3
1031,1912,7389,52933,9940,531,33
3276,3074,11504,23765,5147,4582,7
5781,5578,12340,44603,6009,4205,52
1713,5829,9322,28239,4639,2920,54
1317,3259,18793,35319,8050,717,52
4395,5967,14883,15588,8463,3548,11
4392,5124,6937,46107,346,4347,57
4365,3608,1898,21712,7447,4724,58
1883,3386,19720,26869,3609,824,16
2599,1006,13761,15819,6872,3740,40
4023,5461,9815,16000,6242,4044,56
4013,5276,19368,32671,8683,4631,52
5423,4539,18795,14436,6935,2577,25
2225,2299,8234,50865,5777,3464,20
3359,4393,15603,31911,6963,2038,5
5145,3435,2662,45879,4551,972,47
3693,3050,10244,17520,2567,974,33
5194,5454,11549,58412,9609,3047,24
2577,1923,8935,789,755,3195,36
3889,5024,9094,41522,724,3719,23
2016,3488,5167,29261,4546,4623,55
3238,2123,11065,40470,3284,4845,48
3169,1384,3923,17080,1113,857,24
1561,3681,14546,35602,1790,4664,20
2043,4894,4987,358,2963,2824,16
4163,1929,19451,36905,4402,2160,3
2566,2630,15763,55019,3264,202,18
3026,2118,14143,44199,206,2405,7
4080,4654,10097,55257,2431,1180,58
5470,2193,1863,10507,5105,4341,58
5717,5891,9250,27131,3159,3854,56
2040,4451,6864,29269,8920,3984,25
3439,5101,10060,23526,9375,4458,43
2227,2604,9319,24255,824,3723,21
5809,4900,2476,59836,734,2551,29
4563,3975,12755,1151,3101,4196,16
5188,2322,1470,49247,5105,1692,59
2593,3435,16955,7703,772,4712,40
1273,3208,17047,8037,3616,409,20
3772,3007,3533,7720,7663,1375,11
5059,2628,6737,10665,3213,341,28
3586,4907,8085,34881,4092,1367,29
3543,2989,13213,9620,4426,3059,43
3863,2275,16430,48821,8784,1888,15
3994,2013,13999,42962,6365,1932,15
4158,2204,18117,23231,364,2398,49
2730,3237,1049,7874,1854,2128,18
5677,5863,17888,13017,4116,2733,31
1585,3292,4533,16633,8673,2969,42
1136,4375,1871,9986,692,1475,13
4243,3286,18042,27804,5460,3162,19
4146,5884,14820,26155,5311,2011,26
1588,2990,4185,20605,398,3623,52
3683,5925,10229,6072,9820,4510,58
4939,5423,19865,41547,8480,1718,18
2852,4427,3425,5693,2228,448,1
2984,4989,14972,53755,4399,141,15
2340,1288,14589,16971,6476,1407,22
4899,2235,18535,29167,9616,1073,18
1467,2741,4190,21861,7380,2928,27
3681,1714,16266,53589,3618,346,35
5837,4999,17911,43914,4441,1465,7
3987,5308,11943,46990,5121,4103,35
4340,2954,19944,50036,5030,2323,30
2965,4088,17664,36593,8643,3693,5
3092,1116,17796,1652,8981,2648,28
1554,4406,3202,38786,7716,1666,1
5925,4615,12210,44122,3784,1955,42
5456,5385,17740,55256,9387,3675,27
1190,4668,16184,12311,181,1898,32
2601,5495,6125,34117,5483,1820,42
2959,2009,2847,18995,6993,3036,9
5369,3009,4797,48659,1702,276,37
3079,1135,8797,17613,7139,2202,45
5726,2958,3398,29333,6713,4636,49
4142,2808,4997,44226,3245,1191,25
4575,2955,10928,12167,3313,1070,22
2784,5944,17158,53901,6920,3797,33
4094,1263,7946,23635,3647,1089,60
1885,1693,17544,2571,4040,2129,16
1876,2080,11627,30685,7558,988,53
2568,2388,14837,12367,5201,2576,23
2161,5333,4607,20782,5485,4602,11
3294,1136,9448,29050,3439,2021,50
1748,4771,10748,56615,8031,3396,38
2363,3936,14381,36104,1971,3644,4
5387,2775,1946,54247,8670,4694,55
2213,3831,13132,50032,1722,497,15
4053,2488,16507,5602,4645,1814,39
4731,1811,3639,5581,4769,4411,10
1612,4292,16764,19204,4944,3964,17
4579,1173,16915,26460,3478,1423,28
5049,2385,8877,55396,4248,4706,55
5183,4564,9638,33177,4922,1661,58
3984,1994,1446,56974,3789,4232,27
4770,1928,9703,53538,9150,2658,44
3347,5538,13656,53234,9837,2394,8
4915,2015,11440,14063,350,4852,54
4553,1185,1038,34489,7182,1631,12
2426,3480,10887,4536,1313,1447,49
4479,5875,14082,14356,9402,1273,25
2968,4145,5837,59517,9892,4907,24
2670,5524,14020,57009,7905,1249,47
5726,4811,8507,58997,5796,4484,56
3657,2474,12630,22292,8809,1553,30
4530,3910,10030,1335,8841,4741,44
3741,2679,7826,39294,900,1572,53
4296,4152,5200,50337,164,851,26
2881,2273,13350,53474,4766,4300,35
4182,5831,6112,17681,1374,2182,3
1074,2034,10713,48776,8090,395,1
1642,3813,6281,14949,760,1715,46
3467,4966,15737,56786,1822,2383,11
4582,4561,8499,51605,2636,4506,18
4062,3668,10983,6170,8633,2200,56
2647,3862,19816,687,7236,4471,36
3511,5030,3288,23737,6738,2519,38
4883,1874,15941,52911,3324,819,6
4297,1730,19367,42226,649,4824,40
2241,1242,2067,10713,5286,211,4
3843,5552,13269,47865,1128,290,59
2716,4869,4802,24893,329,2000,4
2921,1307,19576,42273,9358,670,40
2149,3931,15743,56595,3824,3618,60
5032,5243,14089,38391,237,3241,37
3833,4064,4411,22682,603,4218,5
5341,4195,5035,56972,8841,1216,26
5569,4941,15566,32170,5569,2786,25
2159,2824,11655,41152,8793,2250,32
1318,4183,10722,30866,5631,306,59
3861,2630,3316,8094,167,1354,42
4629,2613,4381,50392,8867,2240,6
3792,5946,7030,34113,3682,3860,34
4175,2132,10078,13957,3000,4969,47
1818,3623,6174,22789,3611,2411,21
4421,2987,15456,26241,4675,2087,2
4466,4279,19679,16334,1677,3888,38
6000,1558,8163,24132,3501,4519,18
4829,4140,14682,7394,4653,3282,34
4623,1755,3042,3766,9919,3464,9
4363,3262,10269,20802,4111,2534,13
5817,5340,7277,54404,8235,4399,9
5097,3790,15063,51078,8808,806,57
1556,2329,16185,57587,4095,1957,47
1758,3563,9522,41743,2927,1098,47
1100,2636,17307,53446,7129,1775,38
1263,4995,9249,48999,8557,3266,9
2099,5121,15316,25194,7880,2084,4
2182,2923,5194,44397,2092,4636,46
1677,3601,17896,56862,2206,1444,20
3780,4617,12676,3945,8497,1876,22
4401,3599,19512,46309,3298,1944,27
2742,1373,17458,1794,4145,4540,47
2928,4964,10921,50767,838,467,26
2949,3673,9115,23848,3095,3063,25
5843,4204,4029,27348,2031,929,51
5269,2695,15294,11887,377,535,14
3083,3136,19864,47270,6173,3735,41
4756,4493,15487,1323,2839,2078,16
4937,3918,11612,1905,5490,3016,48
5262,4670,5008,49831,1992,2945,6
5396,4744,18912,37728,9360,3273,53
4312,5916,1535,2828,168,4785,58
1085,3674,1478,45033,793,972,55
3385,4956,4520,46827,4480,4359,6
2020,2345,5467,1968,9370,3078,7
2584,3664,7208,44603,6677,1441,45
5271,3830,16293,40617,7934,3948,12
4124,2297,6385,53413,2178,2099,38
5299,1371,1999,45296,7394,1251,48
2093,3018,17362,49052,9345,1625,44
2459,2388,16914,20947,1642,3076,59
1986,5973,2175,58445,5403,1088,56
5770,2136,19840,20553,1215,2697,8
4498,3238,19486,17955,6120,1477,8
2428,4422,15323,41598,5197,3349,49
4983,3517,10573,32069,5406,214,2
2413,4628,11381,14275,651,317,35
2337,3269,18273,9727,6785,1571,37
1429,2659,11896,48816,2117,138,40
4386,2478,3600,32035,8497,4713,49
4298,2016,14004,10772,3588,1797,42
1476,2523,7889,10039,342,1452,59
2785,3884,2137,50424,7013,4001,30
3169,5331,15223,20473,3957,4615,50
5722,5791,9083,24009,593,2845,2
4574,2133,16035,34676,4352,4814,11
2378,2584,17027,26944,8230,4170,40
3712,2465,4377,44793,1356,3195,50
4899,4013,13522,11723,2914,2210,43
3608,4696,16392,422,265,4674,55
3553,2440,1073,27005,7773,3996,12
4945,3942,4784,31219,3381,4718,56
1874,3897,16594,47857,8039,721,10
2616,3279,8742,35769,4093,4313,37
5801,3723,6312,34680,4614,380,40
1273,5838,18828,43754,8791,3788,34
5689,3917,12607,17852,2531,4045,31
1820,5992,12072,31098,9781,610,42
4941,5604,15275,5953,4324,4816,42
5297,3044,13507,44572,645,2594,48
5719,2875,13829,45512,8728,593,17
4907,2661,3860,52978,6003,1807,1
2458,4747,2445,8039,7900,2078,1
1174,3196,9298,53717,1370,296,34
1079,4730,18404,17366,573,1630,3
4090,2441,7287,33059,661,4747,8
1635,2340,13372,53186,8962,3450,44
3198,3915,19314,42578,5094,1460,12
5723,5687,9017,57608,2257,4318,40
2645,4881,16937,43528,7065,3212,51
2037,1497,2390,34245,3335,4802,53
3546,5181,16949,25667,5127,2781,36
1651,4423,9638,32599,6333,3612,47
2974,1159,14854,21089,337,2333,8
2830,5409,7612,11604,4695,1184,22
4576,5204,12309,40233,3671,3747,2
5711,2562,18813,47504,2756,4940,24
4021,2619,18442,43692,6834,426,9
1081,3253,12426,48381,2271,555,9
3913,4923,15901,13394,4310,412,46
1836,3468,19612,1034,6660,4870,42
3370,4476,6957,34135,6645,1747,56
4414,5695,17933,25596,3493,3477,44
2962,3879,14415,11815,8357,4358,11
3244,2778,7451,51282,9463,1755,42
4245,1213,11693,3836,6428,2436,33
2545,1128,19547,15167,7311,4836,34
4909,1287,18956,16441,256,3126,2
4972,3956,12645,20336,7782,2029,19
5027,1863,17500,57839,1290,778,1
5546,1096,11597,57411,5072,627,12
1383,4372,5557,57265,5066,1554,10
2599,5309,19560,44143,8900,361,1
1209,5831,11162,8523,4057,4342,12
3002,3313,18065,2940,9625,4864,50
1284,3961,14114,13378,650,3259,15
1560,1742,14514,44991,7529,3315,20
2589,2715,1695,15214,8957,4657,47
1820,5238,16780,34738,5819,2312,24
1758,5638,5529,9817,1054,4735,32
3269,1719,2822,7882,2348,3686,56
4178,1189,9935,21839,8076,385,53
4844,5935,18466,8184,1051,2787,37
5346,1214,18371,14010,1423,3911,30
5357,3570,7260,50896,9929,3682,58
2832,4778,4765,56639,6076,423,19
5737,5064,9463,2084,3648,3839,12
3125,5789,18681,8757,3040,1204,20
1795,2907,5204,1799,9368,1276,39
4189,3777,15305,11772,7767,2096,30
2835,2974,12223,52636,3990,1804,44
2056,5207,5702,6179,1463,2623,11
4939,4521,4907,5651,1965,1260,11
3382,3259,16420,39146,7009,2613,2
2828,2266,10013,25541,3264,1141,55
3365,2797,8092,35583,2103,1162,40
2495,1127,11265,5903,2461,988,59
3863,3897,16145,23854,2227,4485,17
2454,4898,4126,1663,8515,272,52
2683,2265,17970,59051,7298,3420,36
1324,5763,3928,38088,5828,3502,10
4547,5274,8845,26386,6331,3811,54
3976,5633,8622,8388,6859,2863,47
4922,5325,13718,36694,8528,2432,40
4165,4413,15578,20125,216,3795,59
3174,4824,6345,7936,5889,769,14
2490,1928,6143,45382,5565,2719,52
2082,3411,11234,57449,4299,3203,5
3208,2261,12858,50921,3195,3683,44
1180,5549,15886,10331,2263,3344,28
4388,1907,10025,22891,2831,4340,4
4303,1847,13598,21023,7099,1612,51
3399,1307,1705,47157,3811,2998,46
4339,3156,4747,27947,371,441,50
4046,1103,11861,27448,8793,4168,60
2523,5938,16518,6327,2207,1690,34
5357,1747,16931,7948,3733,100,2
1074,3429,1571,55114,203,2502,33
4319,4339,12046,47889,6027,1944,3
4033,2468,18111,48026,1682,809,31
4183,4165,15990,48322,2415,4268,7
2445,3978,11368,6586,3260,1422,4
4572,3993,17726,37443,2463,280,31
4169,5274,15095,56065,5324,3949,46
4509,2312,18138,36217,574,2576,16
5876,5421,18222,27016,8768,3630,15
4746,2556,14590,17491,6363,1737,6
1791,3595,4940,17113,7227,965,58
3809,1720,7757,4055,9985,342,26
4051,2492,1379,48657,9199,4720,16
1499,2432,1376,28272,6453,1250,46
2432,4782,18267,14582,7422,4979,27
2266,4589,17379,14805,4694,4212,6
1242,3927,12939,40214,2816,1704,36
2294,4569,11651,4876,3397,1777,33
5833,3341,16643,25776,5234,195,15
2865,2326,6955,3819,6530,1100,17
1574,5357,13243,42764,2118,4457,57
3284,3961,10015,3075,317,1699,20
1778,2594,4773,12922,7861,2477,13
4098,2581,5954,48377,4698,2872,40
4604,1648,12610,46030,7713,1531,44
2200,1261,9966,4461,2152,1790,1
1243,1391,3145,7219,6336,3409,3
3594,5128,7495,34279,3758,1244,55
3789,1718,2526,38744,2768,1048,35
1915,2800,10847,4488,3825,4423,26
5570,4376,11807,53988,4323,1507,17
1191,2605,10886,45143,4491,922,31
5910,4278,14430,24023,3684,4793,52
5972,2320,14883,14176,8850,4283,31
3126,1449,2727,42748,6124,113,27
3368,1423,6420,37628,6804,1751,56
3527,5223,17544,30678,3544,2586,28
1435,1910,2151,48932,1208,3884,25
3614,2097,4726,56967,4329,2439,44
5855,1071,19701,45175,8057,4176,38
3636,1549,2903,4585,9108,1513,23
4372,4657,11278,43288,7259,206,16
3943,1078,5097,25122,4375,1437,24
4540,5581,1121,8134,6219,373,59
2639,2799,1402,48195,7230,308,3
4037,1836,12165,36905,9248,1169,42
1068,2794,19829,34362,2787,3684,34
1318,3474,7057,6792,4019,1742,53
1868,2658,4104,26028,9097,1544,12
3809,5680,11679,39543,8310,639,29
5605,1068,9519,17373,6974,1904,32
4503,3162,7730,21423,9295,1264,11
5692,4912,3959,21352,3806,1889,41
4745,2832,5204,53672,700,1314,56
3518,5038,15407,8411,1312,4752,27
4054,3025,14849,37589,8757,1617,56
3959,1687,9666,58752,6385,2266,48
3406,4067,8834,40324,8737,4004,37
5907,1998,4786,836,3214,1543,56
2473,1112,17748,54383,1691,392,60
2955,1640,17415,32890,1631,538,51
2267,3358,6100,37964,8086,762,7
2104,2358,11196,3470,1226,2013,46
3810,1985,19131,9849,3643,2384,20
3628,5302,4663,2483,3014,1186,49
4017,5044,14028,54762,3009,204,45
3202,5725,16029,45598,1134,3623,16
2392,5177,8889,16865,1251,4137,25
2190,3599,3006,4184,8755,2694,8
5077,4311,10371,37315,5449,3380,40
1739,1540,1573,37390,4326,1626,40
4352,4451,8655,8735,3332,1166,43
3388,1867,14443,46980,2932,3349,45
2476,1066,17598,33491,2309,450,39
5579,3161,7830,44012,9013,2537,25
1314,2495,16279,14110,2291,1823,11
1761,2518,5502,47799,6689,2659,20
3309,5160,2648,39037,9724,2961,7
1021,4829,13877,40037,6236,2267,55
1607,2116,16601,57677,981,1827,13
1184,5098,18656,4233,8316,1956,34
3032,3977,12681,601,8790,3300,54
3011,1528,15469,32146,8412,568,7
5835,3500,19962,17542,2705,1524,3
3338,1809,2958,58284,4618,1015,38
2216,4654,8927,30452,2407,456,51
3380,5156,16838,44480,4968,1444,10
2030,3981,9603,41761,7591,3717,13
3311,3679,15732,31074,705,753,31
2615,5759,7447,48463,311,4679,18
2010,4858,2244,7551,1744,4200,32
3500,2594,5549,2645,3766,3055,51
2373,3865,7058,13528,8016,1511,56
4476,4650,15188,2491,9053,1456,9
5445,5463,3793,25877,3323,1571,30
3615,1222,12586,28153,9363,2015,48
5114,2739,7291,5143,1539,1104,55
3905,4602,15747,56723,6055,3889,55
2623,5539,19820,10644,1634,3119,57
5111,1992,4431,34147,3685,1631,13
2364,4901,6126,7380,5660,2054,30
4314,2530,18875,9424,2914,4489,47
5206,4251,8955,2696,680,634,48
5007,3676,2435,53917,445,1850,31
3105,4792,15437,43176,5737,2865,20
4203,2730,7744,35165,3623,1201,40
5077,4774,18387,8104,9524,3612,58
5631,5695,8378,24298,6747,3843,21
4882,1997,2624,7390,2002,2950,29
3095,2019,2811,5046,8266,1124,23
3660,4166,4043,1237,2678,4256,34
4522,3509,4269,21487,7996,4880,7
2052,1837,5761,56291,1904,4790,53
1931,5398,16005,21658,6495,199,25
1693,1733,9253,19516,3039,2237,21
3285,1495,3849,521,8239,1977,40
5327,1805,4279,16260,390,2822,13
1786,2743,17905,2952,7031,905,56
1189,1377,12432,12285,568,564,57
5983,4047,2557,34104,6561,2430,57
4074,3106,11430,54249,5297,1267,3
1575,1565,7629,6487,1280,1081,43
4526,3906,19084,432,5593,1976,37
4750,5251,10985,34231,2009,2258,32
2250,2798,13686,15274,6743,4129,25
2518,2861,19128,5304,3379,4377,23
5176,5430,8858,15148,8820,1665,4
4661,4463,5836,51382,7354,3883,57
3823,3134,19784,54446,448,2060,15
1920,5719,12340,1230,6453,218,14
5812,3087,14658,54075,194,4163,16
4793,3709,9087,48260,4275,1537,26
5487,3051,3063,11600,2002,2536,13
4119,5788,10134,21317,8940,1733,34
3004,3103,19769,39859,3250,4664,36
1009,5370,6771,44620,1127,3645,7
2169,3262,17394,56367,6953,4859,28
5861,3516,4635,40054,5627,4313,57
5098,1080,16837,24001,7552,4155,9
2527,4606,4125,59523,1799,2582,33
2949,3456,19675,19950,2189,1060,13
