wakeupduration,lightsleepduration,deepsleepduration,remsleepduration,durationtosleep,durationtowakeup,wakeupcount
3056,4867,1299,24741,290,3639,13
4169,3884,16262,56034,9517,313,41
3046,4640,5951,27042,2608,4344,35
1657,4375,10998,20294,1766,2325,48
1294,5214,11173,8114,2841,2327,4
3435,4144,16509,37882,5057,833,40
5412,3052,7264,28022,7174,1235,27
1287,2113,19543,443,1667,661,17
1669,4332,16084,59653,7526,2144,18
2365,4771,17119,25455,5287,4899,37
3017,1479,18354,34351,1353,873,38
1093,2601,15821,7922,6061,3460,28
1849,5430,3673,19093,860,3388,42
2717,3719,11010,25938,3739,250,9
1431,5802,5503,48814,1488,825,56
5393,1355,9866,16682,4438,4987,4
3828,2979,18267,36639,7899,4320,5
1789,2599,9621,57360,4907,4794,5
5957,4993,5830,31251,5274,4373,10
3327,1414,15758,26089,4911,1601,40
5018,2699,15828,28552,8300,3356,18
4869,5150,12978,52246,6698,1383,49
2919,5333,19623,5028,6251,581,15
4822,1334,2737,54164,9590,3101,20
1390,1464,5017,58703,6101,2771,34
3240,4553,4321,48115,8247,3177,12
4165,2886,12102,49743,5579,3219,32
2376,2535,10353,51055,9383,4174,52
3193,5121,18473,55472,5186,1703,43
3459,4615,16543,20923,1064,4681,11
2287,5319,9973,48435,5183,230,42
4919,4764,3722,24285,2474,2418,5
3409,4495,19140,27466,9225,415,4
2393,2277,10310,42321,6997,3665,4
1694,5152,8538,16287,2549,892,10
5656,1518,10297,2649,9864,2760,37
4488,3021,5450,36403,8226,2274,43
4660,3697,11382,25537,7313,751,7
2538,4380,6055,49180,3329,4246,40
1340,5654,1097,38829,4739,4423,9
2865,5305,18460,41748,7721,2947,24
4554,5929,10623,46582,1184,2853,40
2413,3628,4233,44712,7949,1936,34
5488,2895,17527,5897,6923,4692,57
4695,3947,2725,19080,3500,4183,38
4891,3382,4769,6414,2818,305,15
2364,4582,7076,27687,1492,2858,60
3642,3501,12858,35913,5186,1290,49
1250,2213,8438,21157,5468,2405,54
2998,1044,12898,48013,1705,1714,34
3167,2897,18628,53322,645,1470,16
3574,1365,17812,54735,6920,4127,27
3567,2512,8602,49516,5063,1838,58
5425,2750,19800,6218,318,2673,36
5397,3996,11523,18696,955,535,29
5182,4542,2571,12990,9367,1986,19
3989,2243,2836,49908,8198,4568,45
3252,4111,4102,36793,5474,4952,27
3554,3328,5693,2777,7303,1384,58
5628,1013,16539,13976,252,2449,34
3137,4481,9082,40536,5746,2912,29
4605,4859,10039,40993,5994,457,52
2150,2567,8734,20067,2307,2491,17
2481,1017,5971,30730,9070,2653,38
5360,4739,12965,51153,8439,911,42
5693,2465,1913,39507,3883,182,9
5883,5805,1556,55458,3050,3166,3
4038,1626,9572,13737,4050,2353,18
1315,3690,8326,27262,6769,748,36
4368,1979,8198,18420,8829,1907,6
1980,3694,8887,8286,7806,4524,49
2876,2850,1855,11817,2338,1041,16
3617,4575,17255,22369,716,1639,46
3192,5701,8650,38478,6299,2244,19
2818,3675,8464,18993,3410,2371,3
1602,4758,9390,33043,9250,2524,29
3813,2707,18947,6465,759,1853,48
4111,3712,11116,48228,6942,3534,52
5057,4809,6765,49997,3924,2304,32
1570,2444,19245,834,2628,1744,47
2087,3140,2427,4844,2810,2576,22
1937,4015,4565,45503,9733,536,26
3666,5904,16805,9795,5489,3786,52
2384,4355,11276,13682,3629,588,32
5332,3550,6605,26090,2595,4008,5
1487,2573,7296,21120,7737,3244,59
5778,1539,1419,26231,4729,1132,16
2184,1896,2868,23619,4594,1949,25
2375,3852,12113,54245,8757,4294,25
2010,5192,9665,42692,5404,4579,9
1360,4625,9964,44078,9212,2119,54
1706,1851,4508,10699,6530,2253,25
5020,4508,10662,27824,7858,2258,11
1676,3802,18235,5011,3984,2506,49
5010,3459,9906,39714,7118,675,40
4459,4814,2853,32519,4479,2401,56
5613,2697,15434,1164,8766,2954,1
5943,4667,12220,46122,8753,756,43
1274,2965,3939,35484,6724,1366,34
3165,2646,13665,46542,9233,4050,40
5528,4395,9071,24012,1632,1725,26
2402,3077,16844,21235,2327,4178,37
2460,4421,4935,38948,2957,2730,17
5331,2580,16921,14536,4806,1300,39
2698,5244,14439,47731,7059,262,5
5429,2262,18639,41978,7656,2933,14
2839,4678,6680,37793,1552,799,38
4580,2956,3221,2839,8592,1771,52
2485,2972,7365,2002,3112,1226,12
5326,5572,13889,10208,4247,285,27
1074,2123,5968,3800,4766,339,42
1552,5280,14957,24413,8626,470,53
2447,5776,12061,46208,8115,2120,42
3548,1048,5153,11524,6287,2564,11
2716,4289,5149,16601,7433,3684,4
2349,5752,6739,31753,8053,1512,28
5275,1133,10831,36458,8833,2800,17
5753,1707,2315,37492,3618,427,60
5389,3913,18112,45721,6131,4456,19
2256,3636,4168,24028,6860,4895,58
4562,5246,9202,53759,9998,4653,39
1227,5911,6340,47614,1163,115,15
3941,4669,14568,59290,8141,1047,2
4493,4706,3432,7164,7353,2957,35
1555,1019,4395,36690,7911,3559,22
1153,5758,12322,15434,942,254,30
1857,4792,5098,1092,7457,1088,2
5473,3925,11323,14117,7524,2839,13
5659,3931,16162,51077,7080,4861,6
5578,5494,14167,57745,5869,599,20
1499,2952,8409,46395,535,2997,31
2729,4352,6033,30622,4545,4133,60
1706,2246,8883,29131,5422,3817,17
1145,4194,1579,56316,7043,2959,55
4566,1946,3321,54382,9618,4625,8
5671,1851,14286,13139,7651,2212,10
2017,3838,1602,53268,570,787,10
4413,1148,10190,6977,3420,115,39
1535,5266,7018,43481,9597,3820,58
3709,3631,18515,27902,7165,3668,18
3994,2151,7628,43531,7219,3189,39
2153,5781,14819,38098,6507,4775,29
5235,2122,5725,10656,1186,4780,35
5105,1329,17588,45835,2789,1505,37
1473,4772,2866,26251,3692,530,25
2298,1776,1300,55184,1649,1585,35
1111,3133,18115,50606,1071,581,14
4204,3681,5979,43216,6269,1464,15
2045,3738,15180,35228,5900,3997,42
4282,5248,16060,2025,6519,1232,15
1002,5758,11933,14703,6190,2905,44
1847,5131,4028,54856,2673,4522,38
1274,1276,15398,26481,8942,3735,18
2638,2519,9513,35451,4570,4065,35
5199,2348,8835,58179,6389,1912,54
4223,4323,15513,28120,8671,1090,47
3435,5027,2759,4313,3660,3961,25
2843,1563,15356,47090,6688,4347,51
5729,3353,4729,48163,9862,2863,4
1336,5297,5388,13152,3559,3506,33
3432,3557,5378,40865,6650,3663,8
1847,1111,16872,45843,3567,359,33
1823,2713,13806,12633,4942,1103,35
1545,4762,13012,55235,7989,4275,43
5565,4944,19281,59554,2424,2828,50
5782,2425,14884,22732,855,939,16
2610,3049,16037,891,1035,2836,8
4026,3710,15654,42917,3844,3661,44
2815,2676,18054,9642,4165,1923,40
3114,1899,4401,31335,1851,2526,16
4670,2554,12741,44561,4159,3591,31
5819,1776,15121,59452,5919,1393,30
1750,2775,2789,27239,9289,3020,38
4074,2035,8296,29402,2068,379,6
1721,2795,17732,7181,889,1222,13
2684,2661,3252,35569,1206,3064,39
3403,2324,8325,27903,8493,2166,46
2037,2761,14085,4735,5163,3995,19
1588,2788,5670,18729,8026,1692,4
4433,2072,14224,37169,7504,1879,22
4560,1267,6720,45864,1747,2511,30
1540,3016,3521,32613,7830,625,15
5454,1916,19091,40639,2749,2783,48
1371,5483,12230,10411,937,4639,15
4212,3858,8386,27705,4281,763,29
1257,4811,4083,32891,6975,4049,21
5851,5765,6287,36645,1654,3801,1
1419,1190,17879,27275,4515,522,11
3493,1582,8355,59125,986,3140,35
5438,2355,19010,55476,5500,2013,14
1182,3524,10184,11938,1563,2744,16
1522,3887,17999,38479,5408,3935,1
4407,3284,2288,41324,478,3070,25
1788,2677,18786,21457,2428,4848,16
3355,4860,11737,46292,263,180,31
5088,2418,16900,40449,1221,3843,57
3214,1255,11785,26070,6066,1497,14
2402,4095,14190,33345,1392,4824,37
5793,2814,5034,5353,3838,3218,1
4580,2284,12312,29508,595,1318,1
1838,2935,4447,15958,6861,273,57
3919,1743,17699,53688,9219,747,37
5933,5100,5138,59274,9767,4830,13
5450,4612,17051,4620,5125,3574,49
4417,3843,15844,57254,6165,4733,45
3008,4190,2763,27278,4384,3774,39
5945,5647,19260,15233,7141,4435,46
1326,1612,14941,35635,6005,1261,55
3438,3813,10277,3600,6762,3119,2
4621,2021,4877,36626,7599,3029,14
2750,1062,19104,54165,673,3794,24
5147,1003,8523,45536,9235,1292,60
4743,2012,13318,55262,5816,362,30
3096,2644,17672,41206,5702,1629,28
5243,5441,18259,19736,3776,4828,56
4656,4977,12968,23600,1991,4461,36
5940,2157,18234,16399,696,1751,56
1382,4177,15635,1912,159,3949,22
4273,3688,4134,54795,8925,3002,50
5220,1495,8183,7449,1783,3608,40
5459,1355,13220,35508,7514,397,16
2012,3038,19018,37174,4490,3776,51
2204,4181,1275,49487,2101,4527,19
1720,1762,14862,24210,4254,2546,41
1348,2388,4492,27293,506,1364,44
5639,2812,4138,34200,6907,3359,55
3041,2564,12844,11202,4865,3613,36
1375,2061,13755,40970,5594,2104,32
3480,1908,15152,44200,670,4648,48
4190,4019,15101,15473,2245,753,59
5903,1303,12074,22302,8170,407,46
2794,1037,12071,37024,1764,4626,24
1190,2136,18317,14239,517,3817,33
4616,4918,3681,59341,2397,4205,21
1306,4725,2709,15966,8649,103,34
1581,4189,5537,52393,2473,831,57
4587,4327,13301,56942,9525,2852,24
1515,2572,10684,24981,4613,2900,34
3208,4345,6730,38501,802,2906,44
4943,1437,9169,45021,8233,4076,44
1012,5987,15860,53318,7907,4510,21
1168,5720,6134,35393,497,1210,25
5023,4651,1215,56252,5158,3104,5
5873,1259,3896,12843,8338,1094,32
4211,2498,2792,11753,6284,2226,51
5709,1088,12421,21707,2515,2251,45
2943,2825,10911,34474,7827,1671,14
3608,5321,13302,3985,1878,3346,16
5694,2246,3219,9050,7228,1065,1
1888,4066,4470,9826,4556,4614,14
1729,3633,16796,3960,1449,1532,35
3665,2400,4524,14845,8526,3369,49
4278,3958,18771,5730,4029,4767,54
1673,4144,2829,10508,6943,4926,50
5044,2118,1142,24414,1018,3819,56
4393,5569,6969,41902,3641,2021,59
1796,5446,15279,10072,8168,675,26
5831,3402,16793,49557,4392,4503,18
4080,4959,4867,17040,3450,2546,32
1714,1299,19099,36529,6452,3634,6
3061,3781,13505,18246,4763,2118,3
3369,2646,13148,285,6606,2957,2
4087,1958,18853,42665,7787,3289,29
5344,5703,19790,53783,6422,1005,26
4776,2587,7437,45830,5790,2558,24
2404,5013,11663,7868,8013,1167,48
1349,1707,3766,30126,7873,941,50
1726,3491,17989,18700,3680,3061,5
2724,5530,18015,39038,2236,2899,16
3598,3176,19220,45245,5261,2101,45
2069,2743,11913,26693,5460,1571,18
3826,2020,10312,57346,2857,4665,13
5639,3556,15175,30255,5510,1510,40
1140,2851,16118,54242,7226,3700,40
4146,4827,14320,34997,1031,872,49
5564,1644,12287,48437,8559,3309,38
4415,5566,2701,26520,5156,3087,28
4115,4843,7037,31494,707,3282,49
1390,2735,13517,3991,3359,636,57
3198,1864,15865,29946,2987,2057,31
4316,5493,11114,3896,7694,2661,23
5576,3935,16177,57274,2458,906,6
3738,4872,15926,5506,6621,353,42
3781,1941,13383,59845,819,347,5
2182,5411,10814,12104,3891,4039,8
4996,5398,9639,10794,5359,2471,34
2318,1669,19061,20277,4839,2326,28
3879,1826,15457,28459,5010,2773,13
3953,4981,7525,31872,1900,3336,44
4683,1993,16938,16614,3176,2352,47
2277,1576,5420,34215,3824,3466,3
5344,2182,14088,15756,8551,2350,1
4901,3795,3837,54295,1556,992,38
3006,5564,8327,40542,9580,1230,34
5235,4865,2543,17609,8539,3492,13
4963,4509,12128,3585,7017,4426,34
2290,5603,11550,31302,9658,3331,32
1834,2304,6043,10713,9073,3080,52
2935,4949,18448,7441,7693,4304,42
2004,5055,15948,4645,3915,433,29
1364,1544,8887,31130,8096,4839,46
3860,2164,17517,39597,8541,1787,19
2377,2101,6291,48836,1136,2613,32
1391,1510,17707,9557,5995,4970,20
3899,3249,16473,26381,353,1166,19
2954,5972,5519,14642,4383,740,21
3636,4305,1692,13791,106,1321,6
3260,3955,19116,54785,980,2482,56
2004,5277,14851,16042,1741,2985,46
1927,4990,7703,42314,9017,2455,42
5797,3776,14717,47788,9589,1850,50
2445,2895,2865,17584,5533,4463,29
4815,5235,19452,59716,138,3988,51
2151,5616,16293,10963,1439,555,24
1964,1831,14757,55309,3618,2703,16
4596,4434,15102,49913,2338,3181,1
4151,1166,13931,19529,7663,2024,16
2566,3097,1182,58457,7213,4676,23
5949,1513,15347,21603,2032,1387,14
1022,4348,13278,7263,9080,1315,13
1086,1319,14147,50674,7774,4758,21
5302,2636,17110,52753,8220,641,12
5563,2277,16190,47867,6363,1902,45
2181,3147,12132,18059,459,1125,16
5278,1396,4403,45103,5913,2428,42
4604,5943,7412,59372,6877,788,42
1277,4543,14199,19993,7312,3613,17
1961,1558,15367,57293,1957,4424,38
5826,2435,18611,47940,488,3725,33
1477,5554,11219,10605,1796,4742,40
4997,3632,11715,17071,1499,2147,50
1648,4350,18466,4573,5805,1005,46
3314,5306,5450,4135,1467,3327,50
2120,1197,8035,54429,2563,4216,12
1713,5511,19590,47410,9190,3409,45
1462,1051,10951,44928,5438,1583,22
2794,2266,13350,17925,2503,4557,55
5579,5105,10850,22129,3508,1525,54
3818,4425,11566,7973,6935,4977,4
3316,3478,1971,54657,8115,1210,37
1692,5619,13992,14461,933,2025,15
5029,1484,19616,29838,9609,2505,22
4661,4890,1760,40745,6748,4778,8
1344,3145,3545,51459,4093,2604,48
4222,5451,14181,33873,548,1142,60
3045,1768,19469,27069,4795,1009,55
1453,1208,1494,55157,576,4343,2
3645,2493,9459,48710,4022,1315,33
1450,5930,13786,41337,8584,304,28
3121,1565,1827,18334,9584,3240,38
4336,2399,7286,56403,9174,4233,7
1267,5635,17686,7426,9691,779,24
3404,4704,6081,46721,3105,4519,42
1878,5911,7158,31684,1738,1448,29
1734,1894,14607,25997,6527,4253,14
5344,1299,10129,38946,3011,1920,44
4810,5943,16491,58421,5973,4819,24
2996,5591,16846,38223,8106,407,37
3392,5933,12677,26606,6919,2057,55
1675,2671,9274,30528,9644,1944,7
5954,3144,19245,48614,9077,2563,46
5907,1288,18178,7942,3513,3577,38
3308,1034,15640,17611,6091,1516,28
2398,3814,13239,6693,1841,4276,39
2785,4660,6377,9395,7798,3873,53
5689,5700,8722,28710,5522,1391,37
1473,2085,13215,28730,5993,2457,6
2943,1591,9265,33696,2974,4715,42
5003,5499,3111,56636,220,860,26
5698,3958,9036,5094,7293,2218,2
2699,3906,1986,27213,828,3844,57
1345,4823,9704,8864,1386,3546,31
4935,1063,19593,32596,9031,1652,22
1047,3073,13541,58474,3551,3324,43
5752,6000,4205,58223,7100,1787,24
2426,1872,1032,21550,8221,1319,57
2313,5043,15832,48054,8908,4408,27
1437,5104,14185,44965,9976,2863,56
4445,3446,3066,34600,3128,469,53
5304,2458,13038,57322,1537,4895,34
4427,4632,12526,25096,3350,615,49
2947,1719,17061,10543,7746,4061,17
2705,1400,8266,25533,2633,3793,12
2685,5130,19918,36520,8248,348,49
1060,4788,18150,43965,2630,3242,52
2969,3794,15906,33139,4612,3085,32
3391,5531,15473,13464,3224,337,24
3846,2612,9145,20780,5925,1790,17
4158,4630,16772,9746,2310,1492,4
5977,5197,10424,21670,9066,3264,10
4510,2743,16906,30624,4895,2974,5
2920,4476,8399,48133,7355,1523,29
5548,5911,7019,6457,2070,770,46
5166,2834,3668,34136,5358,2067,24
1531,4673,16771,50113,1632,3766,5
3912,5889,8434,3915,4950,2814,51
3771,2830,6938,48673,3992,1351,26
1031,4796,2948,4702,8061,3111,18
4904,1751,8095,47310,3590,3613,27
1202,5523,11935,19332,4421,4197,48
5360,2142,13789,38387,471,4918,5
3194,1084,14664,36023,1506,1068,35
4722,4880,17586,51620,8642,1935,49
2831,5998,19836,42021,3298,2441,39
3817,5278,9738,7559,5754,903,29
2116,5993,18375,21218,7177,2952,23
3901,5674,2764,36812,6622,1458,36
4096,3411,19867,10017,6867,735,29
5613,1689,19413,36178,4672,1788,24
5164,2657,4920,46951,3171,1435,48
4354,5417,10057,25429,3561,2388,5
3320,3266,14161,28382,3974,562,12
4685,2118,4665,6355,9118,2393,14
2089,3881,7264,16576,4662,1623,56
3591,5126,9813,4298,9362,2788,48
4913,1326,4037,36888,9988,4540,25
1827,1092,5304,12423,511,3695,54
2416,4676,16979,47206,4134,2847,45
2791,2003,13357,17549,9689,3855,49
4575,1048,4507,34900,4522,4915,37
1333,4620,17547,46728,3056,428,10
3773,5194,8447,25555,8853,3742,6
1141,3711,12914,15196,9135,580,32
2403,5807,7570,32139,2917,1442,5
4759,2183,4730,41451,9569,4950,59
2303,5848,10374,59058,216,3715,50
3327,1487,16316,6151,3346,4683,54
1244,2374,16810,4734,883,1360,56
2580,3495,15332,56512,4628,2771,57
4951,4747,11778,44252,8455,2527,54
1464,5923,14906,50151,4050,3121,6
2002,2091,7801,19745,9187,181,31
2690,3754,1828,5198,5745,3146,54
5521,5734,7819,21019,7905,4030,22
1851,5425,19671,3837,8508,3720,7
5495,3304,15969,38753,8938,1678,43
3454,5205,14614,29495,7500,271,15
1178,2339,12761,23938,6032,2904,35
2583,1712,10751,48564,9413,3401,27
5370,4944,19874,12387,8145,1596,20
5196,2047,6540,28212,6689,401,44
3360,1646,4518,33081,5429,664,53
4499,3649,8084,6554,8992,3998,58
4399,5844,9672,14552,221,3412,42
3348,4543,9079,20794,335,713,50
1186,1716,16980,45895,1659,3499,7
2484,5385,15737,38552,5783,2740,25
5989,1977,11761,12851,6643,4694,27
5447,5123,9271,43871,3995,2486,38
5580,1833,6959,19454,6196,1716,28
1082,2497,5519,41480,3348,816,13
3776,3186,1807,53256,9881,2889,1
2359,3944,6149,25205,5222,3474,51
5169,3730,12587,38402,5116,3463,14
5494,4606,11067,20647,6922,2528,6
2570,3752,16621,57398,9476,3335,60
4998,1095,12945,43590,4185,3834,36
5259,2846,10507,2228,319,3380,1
4114,4804,5050,57756,7453,868,15
1579,5545,16822,51019,4260,1990,58
1539,5147,19603,41114,7148,3790,25
3129,4161,9792,41032,6662,4124,3
4001,2807,18062,30689,8734,2543,15
2246,4753,15008,58756,9964,263,39
4807,4547,10220,9622,8541,4890,54
4276,5545,3842,29178,5550,1920,8
4766,1082,5214,56780,6003,3361,48
3419,1046,15227,2738,8354,2774,20
4846,2384,3275,47481,7801,3815,21
5632,2133,14235,55084,4407,4142,45
5170,5766,16514,40311,4398,3088,58
2520,5146,5393,27938,5422,1531,38
2173,2117,18824,19559,3176,2688,52
2699,1859,3607,15479,6417,2239,12
5190,5469,4063,17792,8019,1294,55
2866,3283,18636,56555,949,1453,10
1522,1385,3336,4264,416,4007,25
1058,4559,1144,10361,9548,3783,29
2076,1267,9281,41634,357,1111,57
2250,4605,7057,41048,8327,1675,19
2436,5186,2745,44223,4642,3102,55
1992,2462,2383,26035,3819,4898,6
5167,5415,5168,36813,5818,2983,8
4416,5591,15747,50290,2640,992,19
4506,2872,9393,28651,9284,2545,45
2553,2725,18276,49742,7509,2924,32
1212,4915,11830,51536,6215,3790,40
5796,2679,10284,37953,8804,1855,14
4985,5753,19948,43919,666,254,42
3446,1068,15629,49302,4194,4805,26
3493,4373,17325,43595,3880,2130,43
4870,4340,4058,39162,5842,2169,19
2843,2184,11323,10371,1053,2981,25
1104,3900,10505,14174,8604,3479,34
3658,3439,19680,43861,2789,1746,3
5357,5186,16808,54837,4944,4016,21
2838,2326,10111,29328,635,3286,14
3065,4236,5038,59360,7515,485,22
3936,2139,9991,37520,4999,2274,26
3175,5447,19430,38444,5401,1215,3
4367,3429,13201,45610,839,795,17
5577,2577,16046,536,4202,4458,37
2709,1410,6338,17905,1718,1204,21
2930,2351,4819,5107,8090,3785,41
5384,5341,7889,21963,1418,474,22
5851,4411,7991,38128,2952,175,60
2998,4701,18917,56247,7454,313,49
5194,4582,8439,51811,1087,1450,39
1921,2821,10610,47040,6308,2641,5
1045,2037,19017,28639,3045,3282,25
2380,3305,5378,13920,1050,1985,45
2476,3268,2134,22658,1804,4670,10
2630,5180,7671,19624,7090,2732,33
2868,3759,15298,40411,5323,1698,42
1120,4095,4971,31486,7916,2861,3
1912,4833,17291,56986,755,3995,24
2551,1492,19230,54854,1806,4573,35
1208,3750,16843,27487,2622,624,57
5622,5111,13193,21267,2978,924,28
5274,1062,4340,8704,3027,4368,34
4967,1680,7683,27915,9635,4347,35
1224,3873,3461,15983,6000,1864,36
5649,1584,2394,4566,417,3423,24
3854,1099,19874,36646,9953,4227,5
4465,1366,6826,1140,3124,3199,56
5786,4337,5197,23974,5424,1969,41
3306,4088,8893,54630,1655,2554,49
4092,2532,19381,57124,1658,3035,37
4571,3030,5890,7855,1977,1401,1
1604,5174,2085,24765,7721,1282,49
2296,3248,17866,37488,2273,310,28
2030,1460,18406,21564,5067,3708,5
4982,1527,5883,49404,1821,4534,43
1345,5215,15290,49831,3525,719,22
4163,2933,7840,21645,983,3099,39
4406,3093,4064,49386,2078,443,27
5306,4796,10343,15811,8826,479,55
2549,3328,1713,6866,2030,3773,9
1423,1922,17941,6781,8116,4180,10
3075,3961,2818,49298,9056,4976,31
5547,2490,15531,56510,9226,3927,49
4425,2039,16350,58240,8983,3766,21
4796,5443,5401,7836,2180,1090,27
5145,5381,13754,17020,2682,2395,16
3722,2599,5659,29806,7810,1778,19
5579,1689,14009,39266,396,2579,5
3039,4481,19698,4549,1133,2802,5
4463,4998,15577,28358,6096,3598,37
1123,3462,6871,29117,828,2158,40
3554,5059,8412,40296,149,2139,12
1356,2484,9958,16956,5377,3718,58
2470,5185,12236,2114,2182,3656,4
2340,1696,16891,54795,6219,3160,34
4868,5353,19998,36275,5012,855,12
4394,3887,7219,47587,8096,3361,59
4207,2838,6482,29085,4813,4185,40
4688,2628,11472,35621,9938,3239,18
1032,5600,10773,18076,1332,1486,45
1556,4872,4007,7792,6407,551,54
5747,3114,12515,50022,3843,1611,37
5542,3463,3726,49594,8642,196,4
4306,1410,6047,31632,7999,221,52
3559,5424,15245,11848,3158,419,43
5803,2224,9849,23103,1202,946,54
5175,3471,2461,19258,1950,3373,32
3152,1569,17655,17334,8519,1636,11
3353,2609,7803,28392,2380,2440,40
4615,5908,11669,1880,253,2034,15
1055,5158,4510,47792,1016,383,29
1790,2727,4845,47690,7008,4605,18
3546,4169,10824,45718,1611,776,54
5645,1892,5313,9584,1374,4880,23
1464,4023,11418,6422,1753,3412,38
3217,2830,11598,33907,9532,2605,9
1763,5969,9000,2446,7821,4512,3
3471,5334,7690,7844,1118,1855,16
1444,3743,14191,58373,319,607,36
4791,5753,10746,36977,2471,786,60
3158,3358,8906,48373,3402,4766,20
5804,3532,7281,2269,998,1555,11
3989,2045,19162,22373,5404,4711,19
5664,1929,11572,6397,6504,2120,35
3273,4579,13675,35699,207,3709,8
3995,2430,5188,55161,1356,4294,14
2829,2639,11806,25770,9585,2450,29
5670,2238,12277,11792,1565,2783,44
4942,4740,2216,26934,9062,4388,57
1875,2746,5992,34305,8439,846,43
1192,5219,11312,54536,1965,860,15
2660,3287,10125,11606,9211,4411,35
3946,2052,4759,2017,2726,3026,21
4774,4775,15567,40925,3826,792,3
4535,3520,12526,50460,9040,4293,48
2599,5958,11301,53240,4414,347,11
1574,1868,6345,18497,1515,3246,47
3657,3827,8650,9449,2896,3098,55
4542,5468,10698,1366,7889,1892,20
3762,4497,15594,29623,2582,4318,54
3628,1188,1105,17773,1288,2905,48
2983,2207,3914,5449,7854,3698,22
5494,4224,13584,6550,6022,4019,10
5472,4343,14888,52901,3924,1147,55
2213,4585,7273,40982,3117,880,6
5615,2708,15279,58598,3458,2839,1
2682,3310,6518,36957,1257,1392,16
5628,1063,8818,10646,9965,628,58
1151,1944,10084,19208,8298,617,39
5571,3824,11920,7765,8711,4149,43
1074,2287,3869,9739,227,4464,26
3040,4361,4416,21703,1560,1237,54
1752,4496,4684,4485,7523,4292,43
5795,3518,7886,1558,7225,1087,36
4695,2985,6390,58404,2422,2741,58
2545,4271,16356,10341,9766,2897,51
2919,2137,4220,57823,9702,4038,54
3676,1082,14662,44891,3900,961,39
4766,4735,19891,39635,5240,1714,1
3533,4078,16454,31883,417,2704,20
5188,4611,1199,36926,5708,3066,39
5935,5325,6074,28714,2725,4854,35
2602,1469,12263,1807,5247,1113,58
3539,5613,2215,47877,2956,4891,57
1830,3622,19176,28113,4622,793,17
3006,4387,18212,14767,437,3823,17
4487,1971,17355,29943,8427,120,35
4536,5302,8041,31414,7655,4003,35
5167,3692,2449,54542,5028,1364,55
3423,1199,7388,56889,5904,1022,25
4604,5865,6388,40874,8451,4754,6
5854,1540,9429,47182,4068,1678,54
5635,4501,4380,12867,595,2141,13
2016,5129,2696,24401,1652,4245,35
4043,1663,18297,44211,1625,4986,21
2696,5520,8845,35119,1937,2368,26
2771,5119,1087,25138,7975,1527,51
1876,3188,4580,12487,3985,2338,23
1788,4362,9992,13446,2232,2230,44
3639,5057,17878,20197,4521,2740,19
3590,3542,6685,36143,7591,1081,5
4001,1864,13627,30425,613,800,20
1181,4918,9573,14195,1121,556,27
3707,5205,12233,53383,6594,2320,32
3419,4346,9358,57433,1402,1394,10
5736,3302,3277,9098,2822,398,44
4109,3529,2150,27371,2297,4392,22
4012,5214,17399,29111,5356,323,58
3650,1769,1692,11772,9206,221,50
3639,4849,13621,11147,6257,4018,1
4132,1312,3803,26908,6172,2716,23
5528,5826,3173,57967,9086,3969,14
1897,2706,9829,39357,8172,3436,59
2258,3421,7979,8181,6158,4285,3
4789,2419,14221,14842,8759,4412,32
3881,3922,15664,38993,3694,774,57
2866,5472,18618,23709,3464,1402,56
3203,5632,6602,55842,2574,577,5
5392,5559,7804,36366,2041,1575,32
4741,1443,14752,28996,6215,4460,39
3123,2889,8661,57183,6673,185,14
4036,1215,7650,58664,1145,3917,21
3623,4982,9349,41541,7662,2233,40
2222,5384,19133,24175,620,2940,9
1997,4240,17144,13132,6035,748,11
5174,5634,12034,33089,520,3997,56
5331,5637,3648,18020,301,2325,11
2808,4753,19873,52099,9124,300,57
4998,1087,14558,37737,1667,1826,20
2113,2718,3436,50687,6385,2692,10
3382,1664,7615,20719,2812,154,44
2963,5217,1171,51582,1989,1681,45
2611,2103,16106,54815,4527,434,35
3128,5679,2478,36000,4048,847,32
2248,1085,1983,48296,2542,4173,60
2035,3909,19757,39204,5568,727,4
3941,3709,18993,44093,2357,4565,23
3520,5282,10920,52358,2969,965,27
3876,1373,15503,56114,1753,4296,15
5321,1991,5582,30887,4562,2672,58
2077,4464,9761,28332,897,1147,29
1226,5417,5540,58581,8222,2956,16
5040,5130,1775,1309,3424,812,58
4245,4120,13660,17223,6411,3248,36
1809,4603,17572,30057,4758,2520,59
5076,4664,4184,17063,6240,1288,15
4353,1019,1109,24864,723,4684,41
3882,1908,12578,10644,3434,3275,24
2365,4873,11942,13868,3040,702,40
1321,4177,12876,49533,7756,4694,6
4724,1413,19642,46156,7654,1656,32
3128,3450,7710,28924,8756,4853,27
2404,2228,2095,34200,6080,1795,46
4676,1054,10260,23652,9817,1921,3
1578,4688,17943,28743,342,2436,59
3153,2813,6690,5057,4828,3233,48
3331,3276,4265,31325,132,2175,12
4873,2666,18733,5447,6089,1766,38
2483,5289,7647,6566,4702,960,36
1942,2953,6510,6855,1770,4981,8
2876,5189,18994,24399,1113,3591,35
4325,5060,8014,55381,9985,4054,36
3975,1246,5364,8125,8117,4133,2
5698,2033,16361,15300,9486,4955,27
5719,1490,19526,26890,5525,4424,43
1175,1306,19440,14288,8665,473,45
2650,4551,15662,28816,9942,4321,24
5367,5061,18590,2690,331,4149,35
3302,5071,14710,59604,9695,1364,36
1959,2091,3457,59608,5216,627,21
