wakeupduration,lightsleepduration,deepsleepduration,remsleepduration,durationtosleep,durationtowakeup,wakeupcount
5845,1890,4128,22838,5572,2874,56
1178,4201,16739,21869,9644,4961,38
4438,3378,1091,8932,7441,4542,47
4335,5023,19123,11750,7344,2830,42
4960,3275,2898,47322,7551,2725,34
2713,2429,8093,4032,4301,3439,54
4525,1206,11508,54833,7964,4364,21
3460,3532,4629,43551,2135,3426,42
3283,3266,17768,5279,2186,1935,39
5511,1813,14659,45356,9794,3668,19
5983,2436,12585,52036,8077,4153,7
4747,4717,15576,24636,5813,2367,24
5620,5565,5807,52747,2510,3880,55
5252,2933,15046,38346,7421,2953,34
3557,5969,8066,46860,3659,1171,42
1316,2376,18149,30133,8201,771,51
3280,1991,13287,37162,5553,3708,16
3368,5531,8684,57695,7641,2881,12
3963,4373,16275,52141,6383,1643,49
1744,4996,6906,18476,461,2712,44
3144,4208,14119,54212,4050,3820,44
3008,2645,6374,33728,7047,3188,15
1892,3058,13010,9088,4843,1348,11
2713,3542,3187,20838,2941,4370,29
1684,4850,5824,44413,997,3410,30
3790,4335,11166,8183,873,1828,48
5087,5308,3506,29794,2457,1578,57
3137,3630,14286,36444,3479,1746,40
4596,5570,3380,11365,758,4935,52
3160,2403,14260,46244,6782,4959,33
4278,5495,8449,38626,6503,3315,51
1481,4140,3680,945,6688,4367,27
4819,1247,5440,4102,4945,1184,10
3176,5202,10335,12443,4449,906,18
1312,3455,2859,7134,3460,2503,14
4590,2376,7166,38566,540,1180,30
4709,1833,11323,33598,234,2658,55
1804,3147,4829,38487,7548,2036,4
4477,4270,20000,23897,5714,3166,10
1241,5596,10733,50727,8750,1900,17
2897,1764,1708,17087,8687,192,56
4924,3836,12625,44865,286,4090,55
1357,5998,15268,59108,7552,2250,26
3798,1142,17698,55500,4175,2434,12
4015,1415,7475,11590,801,622,11
1637,5824,18135,43562,7588,3373,45
4356,3927,11961,17707,1031,2293,30
2989,4841,15496,20253,1282,1047,31
2076,4413,6613,33180,4537,1222,53
5403,5991,9076,29619,7388,541,53
3414,5461,11894,27692,6683,1875,31
4143,5043,13778,49737,2361,1649,4
3572,5107,15611,23532,4834,3989,14
3135,3621,7381,35053,3877,2871,33
4110,3721,6074,14542,2141,4062,39
5039,1557,12613,11513,8021,286,5
5065,5346,2614,44646,7799,2203,3
5549,5513,16974,2053,3781,4145,7
3879,3674,11156,28512,6170,4618,22
4066,3695,19835,10395,8867,3357,57
2502,3904,3266,8620,9945,4517,21
4999,4793,4324,32116,4046,3491,59
3692,3600,6233,43744,5032,158,53
4397,4837,15524,45449,7464,331,58
5264,5623,17353,42963,7594,238,43
2958,4280,1570,31177,3412,3646,54
2458,4821,7580,29375,8323,2874,18
3682,5034,14408,45511,1326,357,50
1295,3494,2072,55863,4324,2246,32
3776,1710,3388,56097,5448,3078,51
4397,2459,4462,51219,2437,1646,5
5435,1159,12323,48641,1033,2051,19
4981,3104,12344,35602,2993,4280,14
1167,1122,6426,20458,1232,1184,1
5373,3787,17441,45530,9145,1682,11
4077,1997,10653,34940,5625,114,13
4013,2344,18236,8864,8372,3917,10
4318,4379,10856,48591,3274,4835,21
1106,5999,18652,37306,2257,3217,27
2534,1545,11358,59325,4987,279,7
5586,1340,12000,51435,5247,139,45
3322,5187,11792,6076,2077,4091,36
1867,2065,9501,12661,4451,2973,56
1121,4962,2003,20861,1358,4470,48
4232,2644,13331,40190,8360,343,44
2035,2736,14504,22550,1413,2297,37
2699,4654,19083,55238,2293,3007,18
3665,1619,17665,31216,1995,2939,32
3327,1077,10037,55507,2440,3764,44
3387,4045,16637,53628,9800,3909,46
3219,3062,1226,482,1868,3191,29
5820,2895,5821,42331,892,350,8
2982,5025,12351,59374,1177,2580,20
3042,2573,2019,16580,3048,721,5
3608,3668,14605,58349,4113,873,33
2732,2401,12428,26782,3376,4936,16
3680,2804,18010,22142,5163,3512,20
3854,5775,17857,43735,3262,4798,27
1112,3014,3887,24075,6857,2354,42
5182,4492,3810,30826,5185,4695,14
2979,4091,18930,23671,2389,2819,31
4106,3440,3867,1227,1335,4740,44
5341,1106,8679,15495,8717,902,27
1340,4506,8943,7529,6821,885,24
5336,4629,3517,7407,8304,123,16
1928,4496,12876,8793,5235,1859,33
2210,1315,19873,28894,5766,3286,15
5057,5519,1328,49635,5715,3220,1
4416,2560,2937,57239,6080,205,10
1589,1980,8656,20008,9336,4729,54
2766,3281,19824,57919,8458,4922,3
1998,4575,14523,13461,9394,4724,57
2665,5407,6134,19198,447,3029,48
3729,4390,14656,43217,4258,4917,28
4330,3131,17976,6231,8852,229,23
1384,5119,12201,29019,7685,2563,36
3762,2364,12499,51763,386,3005,39
1772,5976,13838,13972,8253,1231,57
4458,4720,11825,4789,4848,2564,55
3655,2677,8631,51704,455,694,23
4798,5214,8280,35084,4909,4907,1
3359,2441,9681,38448,669,3974,10
3994,2344,3123,26325,7972,3029,51
3415,5922,2657,8142,8425,119,11
5926,5838,3193,19535,9003,3115,30
2603,1359,8681,39536,8035,2582,6
2694,1999,12244,18534,2146,4300,59
4445,3599,2295,58860,9423,1166,42
5894,2755,11575,27400,7902,999,21
4889,3366,18087,8020,3342,3402,60
3564,2817,11154,48951,5326,3158,58
1731,2902,9707,50324,941,3107,23
4752,5954,1777,26833,8432,2998,57
5978,2595,10877,20515,4595,942,20
3258,4540,6555,16968,3732,1716,47
1873,2352,6529,55923,2080,3472,38
5860,1038,1901,5155,7837,4108,38
2819,4291,7785,377,9734,4611,55
1754,5813,9894,40177,7367,4669,8
3585,5432,8925,42881,5567,3028,37
3874,2273,14667,58918,7714,4899,3
1453,3671,13390,28101,1892,156,1
1789,3131,15562,30903,1088,4575,8
4733,1964,12586,46578,704,2944,32
4377,3971,3988,2084,5450,3884,6
1839,4516,3627,1442,6711,1981,23
2345,5617,11884,56078,6750,2681,41
5188,4768,9266,13414,6883,1545,58
1143,5781,15997,6413,2970,2989,52
2936,5749,11170,3864,4400,113,48
3146,3208,19771,47092,9831,2499,5
1271,2233,16556,1073,4948,2328,11
1120,2368,1174,42808,8852,1785,3
1350,3809,14053,59529,7079,1109,41
5645,1042,13298,48743,756,130,19
5690,5766,11866,1791,8703,3478,4
4288,4128,16412,1155,6228,4068,34
4982,5630,4081,51479,4102,3926,18
5482,5655,3452,57322,3417,4893,12
3641,5911,6494,54388,7913,4367,55
3790,4562,17145,51791,4462,4261,32
1467,1305,14279,45864,8871,2750,57
2667,3499,11530,9482,6695,4982,3
3913,4868,8164,44193,3862,401,43
5001,1166,15522,29296,8496,3059,14
3965,1347,2547,19975,1895,1102,45
5892,2919,5882,6185,2695,4395,33
3740,2069,1382,39962,6457,2538,37
5977,2382,4309,37015,7282,1871,48
3458,3927,2765,6139,6905,280,44
5869,4909,11354,7278,8447,247,26
4910,3952,18398,10675,9958,4970,5
1235,4415,2040,21000,8927,4325,19
5578,1091,16875,56935,8050,2497,44
2666,2082,4710,31673,1909,1601,1
4616,2759,19372,28485,8223,2430,39
4259,3190,7146,1850,5042,4784,10
5674,1007,6760,34405,8416,3879,28
3992,3517,9447,48825,910,1127,53
1562,1480,7144,33796,7554,1991,28
4402,1556,16407,11604,5691,4591,38
3681,4255,10302,24254,9125,1767,38
4722,3560,11329,18596,4371,1124,47
1508,4126,4609,49504,346,4460,37
1072,5595,19145,3384,6602,2241,17
3168,3127,3664,35689,3364,4989,37
1538,4854,6269,37507,8694,4614,21
4198,1851,16253,25306,5119,1532,30
1452,3177,7846,34296,3174,1861,11
2724,3667,6773,36744,9605,895,49
2681,1505,15065,42596,4330,937,1
4359,4269,19944,51346,3327,2357,18
4877,4105,6388,23948,9616,2805,37
4250,3707,5999,25045,1826,3288,37
5747,1357,13255,4933,2464,4719,54
1384,5410,5261,47485,4212,624,49
1100,2676,6904,25594,2695,3771,48
4234,2179,10307,24810,6387,1296,36
3745,3133,11498,30038,485,3745,51
5596,1878,14460,11088,6715,4600,49
4282,5001,16213,58501,8582,4399,24
1000,5308,9120,32851,6839,4218,36
4376,5154,9823,57027,6887,3409,33
4558,2171,6804,9955,8750,1285,54
1581,4277,15800,9242,2964,2083,50
3344,1937,3380,59653,7320,4313,60
3176,1213,7021,4851,3515,4779,45
5543,1296,9987,43920,1615,2729,56
1570,2833,2731,34540,339,3956,32
4218,1813,5013,37850,2947,4966,5
5514,1648,14752,25240,1449,1374,2
2837,1019,2255,37116,4704,630,32
2638,2606,9863,34894,2648,3479,60
2881,1034,14927,27057,4468,912,21
3731,2000,18811,11320,4547,2242,9
1158,1078,13863,49925,7563,1528,38
5807,1080,10385,818,2319,488,27
2377,2355,17547,38325,7962,455,27
1420,4507,16910,7429,5671,876,58
4633,2390,17541,21751,3545,2733,55
5256,4883,10825,46473,2832,2210,14
3003,3248,2343,54992,6251,3799,50
3905,5217,18530,28182,2073,2120,27
1516,4369,12092,35463,4483,297,23
2646,5420,14204,46786,7953,3153,39
1465,3220,16885,13841,9580,2345,34
5659,1301,5373,46992,6109,4414,41
5391,2542,1051,31452,3120,720,35
5769,4683,14621,56947,1988,862,43
5608,4600,14592,19760,7557,4153,50
1024,5635,5427,12014,4287,2902,16
1392,1825,7547,25414,3763,3389,26
3164,4162,5331,18993,9186,174,37
4874,1564,19200,37658,7292,2136,10
3525,2613,14604,50012,6278,540,8
3711,3791,1297,624,3638,739,14
5138,2869,11117,50584,7451,1785,26
1340,2793,16297,3210,2303,3010,21
3925,4818,8991,52342,2472,1686,57
4538,4515,12225,50358,7997,907,28
2467,5569,1981,4907,2084,1300,49
5634,4793,7334,21352,491,1553,28
1308,2228,3009,37114,3729,606,59
5881,3657,10492,49606,7374,1105,53
2233,5635,15907,54101,4438,1217,28
4508,1481,11263,1162,2587,3764,14
4299,4485,6111,43904,6413,1424,41
2656,5081,2053,35760,9324,4435,47
4284,3777,13628,52810,5509,1599,6
5465,5645,5247,19172,5176,4646,26
3854,2004,7841,43532,8985,2056,38
2777,2699,17807,14561,7568,2782,54
1686,1230,7050,26119,9210,853,3
2852,6000,18887,49173,6595,4406,19
5697,5654,2501,28793,1089,3559,28
4048,4604,1237,36571,1651,115,32
1862,2017,6046,3556,7310,4010,14
5198,4106,14310,22421,1924,2269,20
5500,2650,7860,14297,582,422,51
1679,3198,2556,19992,5503,2241,24
4507,3546,9311,59836,4182,2149,17
3273,3677,1105,50334,3690,1204,32
5325,1507,12500,53296,1979,3373,44
5380,1444,11938,49726,3595,1375,19
4257,5307,5618,5596,3486,3279,33
1833,2470,13745,50444,1845,1662,53
2829,1500,18147,54724,647,2955,44
1144,5690,7179,41615,8083,1755,27
2022,2014,16529,31303,2748,3744,33
3822,2013,5926,32751,6338,3583,6
2813,4201,3756,19555,2048,231,41
5119,2953,7676,53816,437,1522,40
5073,1443,11405,38653,9277,2001,41
3236,1513,19704,52433,6938,2860,11
5014,4231,3059,6449,4663,1605,51
4930,2159,10019,9669,4523,4313,6
1106,4798,15473,8005,3981,186,22
3201,5356,12258,32576,7300,2407,45
5371,2625,1938,54209,7248,692,37
3828,3259,11084,15241,7516,4442,36
2899,5855,16030,3503,775,2154,26
5185,2750,11435,2261,1537,910,23
1228,2843,6210,39429,8458,1740,34
5641,5145,3027,56020,3215,693,38
2189,4926,4209,3749,5057,4772,44
3939,3171,12404,26878,923,1302,46
2210,2556,17355,16570,7965,134,4
5510,3621,9416,59171,3470,2271,32
2797,1195,11320,37411,7149,3045,18
4401,1081,7071,20842,8503,2991,45
5061,2547,12738,23400,2698,104,6
3976,3549,10627,44154,6850,1687,45
4278,2087,5218,33684,3140,1135,5
2199,3168,18163,29841,3690,2795,59
1916,3662,10627,24385,6471,1361,40
4522,2728,5913,15797,4721,4981,32
3121,2961,9501,28994,9103,2601,18
1585,5661,4078,51119,9846,1207,35
2825,5858,9676,58296,8489,2351,38
3542,4870,17905,48206,7621,2739,30
2872,1348,14105,20475,9017,3791,24
2739,3033,3996,52280,9715,2498,35
4952,2753,5399,7423,5909,2915,12
2609,3436,18883,12389,185,2522,47
2532,4179,1582,24839,9845,1077,37
1654,3975,8347,41534,9863,1070,40
3394,4911,11836,57084,6866,3517,14
5244,5959,16289,52124,4451,1200,26
3886,1576,5071,57414,3552,2692,4
4559,1069,8309,12327,8223,4569,49
4749,5720,6311,54075,4929,4856,23
1572,2568,9157,14496,2588,1561,17
4621,1855,7689,39775,4593,3262,35
2926,5070,18359,57602,5351,3715,12
5462,3139,4999,49107,7279,2891,5
4399,5651,9577,25828,5697,1980,10
4563,1698,18085,16146,140,4487,37
5470,1290,17431,2000,8118,2295,54
4929,3050,13672,6850,717,1641,8
3249,1961,7568,40346,7430,2150,24
2119,2180,12144,12421,6144,3283,22
1689,1766,1083,58209,2658,1976,23
2834,3975,18995,14342,473,1476,54
1792,2645,19601,20780,8235,3545,4
3599,3193,12991,34667,2788,2452,51
5688,3009,19462,24586,2425,672,35
3404,4292,3596,20694,8981,2407,56
4831,3293,13216,56256,1203,1772,48
3317,1338,8553,26983,4726,192,28
1278,5051,11745,54499,1839,3639,53
1445,2782,19644,23936,3524,917,10
5143,2954,13632,51826,6614,698,1
2903,1010,13668,44943,7711,787,10
2862,5777,10401,55026,5103,2302,29
4144,5797,2479,56207,7257,4009,30
3235,5299,13006,37140,5067,3311,19
5029,3966,13247,9916,7794,4337,19
3546,4487,10903,47404,1491,2643,59
3112,3232,15205,10172,1483,2720,22
5181,4372,15307,14592,4278,4986,28
2737,3688,1015,23696,2643,1683,9
2333,4532,19303,42247,4186,3021,27
5169,1777,9391,39818,9963,3508,9
2239,5047,1517,23253,7902,1093,57
3083,2443,3416,6658,7376,4488,17
3763,1999,17572,42618,3359,2043,39
4126,5665,18282,5524,4391,3863,39
2070,2307,10950,12425,7939,4667,50
1767,1910,5885,10410,9976,4073,31
3851,3956,6495,19996,305,1492,5
3816,3426,11978,16382,5955,1599,22
2850,4592,7955,21048,8616,2623,47
5081,4940,19121,1483,388,2568,31
5297,4761,18035,52680,4859,1473,50
2514,3768,12429,27520,8867,4611,42
3214,5098,1352,59389,8287,2305,50
1087,2573,11543,5525,6638,3021,30
3820,2616,10735,57673,399,4937,57
5397,3489,6955,54298,1619,3874,54
2427,5810,12976,10463,6959,3197,30
5559,1430,14146,9492,3012,2601,52
5124,4513,3092,14950,7574,4973,17
3883,4069,5239,27863,1294,601,55
1564,3951,8748,17720,7211,505,12
5581,4082,18273,51062,3999,2242,51
5813,5733,12704,57004,5607,591,27
1821,4447,11089,36141,9285,4666,35
4915,3446,3278,11012,7707,1130,51
3304,1278,8622,4252,5922,1280,42
1675,3868,12924,55420,6677,2711,33
3292,4724,12562,5758,9488,1124,36
3286,5529,16772,40386,4048,109,19
5308,2805,9718,40208,7733,4485,56
2751,3787,19078,53107,5864,1810,51
4602,2175,8037,44860,4253,1274,38
1742,1600,1495,53751,6389,1204,43
5244,1351,4599,29013,1909,4782,41
2628,2952,1695,39243,2782,1472,48
4424,5114,10917,18609,9830,4042,43
1669,1019,14513,25442,2006,3780,40
3950,3282,12846,59863,6992,3882,38
1968,2822,14263,3766,5156,1894,30
5148,4203,12890,46348,8625,148,55
4117,1167,10238,41627,7799,1759,13
4796,4639,16720,30617,7751,661,21
5063,4769,17396,52774,3216,4757,23
5133,3753,14441,52112,1840,1603,11
4709,1299,7085,34233,907,450,12
1395,2418,10429,43947,1161,207,29
3896,4315,13981,9398,1324,4022,50
4736,5478,3260,1974,7639,365,36
5388,1261,2497,8933,9336,3488,47
4643,2518,15718,54932,9192,325,53
2715,2197,9680,23668,7203,1961,35
4316,3519,13891,47236,427,2267,30
2112,2289,1610,44309,3022,1632,10
2126,1263,7293,26106,3066,3471,60
5940,4375,11353,37792,6084,1474,59
2186,4406,7896,7963,2859,2142,8
3984,3185,8939,31942,3151,1703,22
4395,2399,3692,59152,1037,4566,52
1908,1817,8993,4970,9371,4634,38
2157,3686,9129,32907,7103,1440,5
1340,2588,7822,15292,1922,1233,21
1405,3357,6877,39141,2374,1120,30
2194,5808,1745,51408,8916,1423,29
2214,2377,1416,42415,6915,2220,47
4360,5298,14116,5971,6346,2551,35
1156,4903,19964,9476,5399,4771,12
4105,5107,5530,10185,9853,4533,44
3335,4991,18257,51807,2109,2594,16
3208,1337,7142,58903,6111,1935,13
1488,1000,3348,56651,1048,4212,60
3594,3404,15733,29739,7509,638,5
5275,5664,13236,53571,3076,3229,8
3231,3549,13843,53586,1386,4049,44
1880,4584,16292,12221,5410,4263,45
4167,3968,2915,12898,933,2484,60
5883,5368,9026,27688,6948,2121,12
5845,2948,11323,32759,4348,4933,47
5231,4111,2022,40290,3601,424,4
1894,1548,10837,22758,7359,4111,18
3989,4462,2173,24754,9431,4336,32
5636,3287,8058,46126,6310,3503,20
4299,1847,17276,16388,5142,2382,26
3899,5562,13511,54279,7717,820,4
4451,2822,15641,55945,9025,4437,3
4014,1948,6630,45982,1979,2854,51
4880,4700,14740,27723,4660,4804,33
3114,2689,6060,8038,3918,3306,1
2130,3511,6609,33390,4309,3663,51
5499,1985,5442,48234,8988,1152,45
4349,1012,7687,47532,3144,2806,24
2040,5814,5702,16846,8211,2555,31
4408,5325,9858,15840,8263,1233,36
4972,1540,11225,3041,3005,3552,60
2248,5421,8899,46680,3260,1882,24
2343,5042,9210,55980,5223,2947,29
1780,3219,14548,56114,1080,1565,48
2334,5407,14953,33508,589,2519,59
2156,5620,18931,58038,2634,4252,11
3154,5738,5580,41558,9259,2509,34
1407,4853,17838,38784,8580,216,1
2977,2588,9528,51855,7206,1116,53
2598,1487,5189,55787,2832,1397,7
2596,4599,9251,34219,7320,4314,29
2154,2288,15666,39370,7362,3558,40
5465,4570,18158,5517,4119,747,13
1732,1971,3217,9855,5110,815,10
5885,1667,4008,37680,8729,3524,14
1306,1592,5710,34622,7179,4518,31
2541,2018,10405,18495,7927,3166,33
3366,1080,1329,21506,337,2711,54
5613,2221,2581,52921,7536,1851,11
3657,2603,8735,41521,389,4771,35
3280,1984,13837,21702,9351,4397,13
5972,4007,2830,38894,4949,1227,3
4566,1222,8431,34448,4987,3042,44
1654,3972,19010,37878,2549,4451,13
3968,5145,1615,52406,7578,637,58
4088,4043,12202,20450,975,2641,15
2605,1781,8346,5711,2796,2481,16
1366,4270,6333,23524,5943,1946,15
5876,2200,3186,51624,7089,3222,15
3638,4990,1882,37017,1867,1723,38
3550,3600,13734,37774,6861,3994,13
2652,2815,13779,10781,3408,3669,54
3059,4315,7128,10158,4981,4162,2
4779,4501,19516,9833,8074,4127,14
1259,2494,9660,54453,793,1670,28
4002,1874,18898,14992,5095,2249,16
3138,5710,14887,49111,8069,2986,55
3416,3912,4664,21670,6763,601,37
3145,1764,18716,11503,2693,2558,38
1607,2789,6659,13896,7185,3204,13
1663,4783,1847,8406,1653,771,56
3038,4522,12135,52236,4527,1001,42
5286,3286,11664,11461,8883,1196,2
1206,2403,15949,57688,8013,4139,24
2127,1479,7847,35906,3145,2729,53
3519,5746,7338,36581,7045,2687,24
5414,5687,9956,59831,2883,1751,53
2143,2129,4712,52138,7035,2809,14
4527,2966,2800,30688,9923,277,11
3689,4930,5940,52344,9806,4972,58
5913,4405,13772,55159,906,2763,32
3180,1449,17607,35950,2771,420,23
3155,2283,12056,39904,2755,1719,25
1770,5136,5150,22312,8375,432,27
2361,3869,4788,16691,112,881,8
4922,1278,1738,23531,3915,824,55
4843,1192,16618,15562,7525,2332,57
5406,4361,14263,32619,9962,1797,53
3367,3844,14083,52566,9346,3594,53
2105,2134,10543,7819,9098,4174,38
3574,2240,9347,44815,5779,4440,50
2659,4749,12704,24294,6645,228,52
2854,5751,19774,52539,3011,4030,10
5577,3277,19493,44348,7478,4819,20
1269,4173,17639,13347,4253,3797,31
3098,5993,6974,2143,9253,4221,18
4522,3336,12221,32906,2176,4621,59
2845,4195,2173,44333,2716,3024,16
5895,3103,15856,26561,9015,1929,10
5719,2503,4642,10713,8305,3557,3
1580,2322,4975,30719,5005,3498,57
1399,1873,14604,15862,8715,2992,60
5963,5233,3691,54589,1258,3970,46
1662,3088,1223,50699,1723,2973,35
3049,3421,1819,30074,9961,1167,35
4989,2487,17420,44259,6367,2068,44
5878,1194,11265,16092,2837,3441,16
4399,4173,6649,45108,1470,945,13
3301,4726,2854,25762,490,1639,45
2965,4659,14303,29868,5185,185,4
3592,1681,19739,20526,7402,1100,52
5360,1325,6729,20058,2987,1437,59
3014,2819,6318,10331,3992,501,31
1640,5477,2189,39332,9325,4762,9
5139,5668,6485,21972,2629,459,25
1737,1965,9776,26864,9930,2424,36
5120,2196,6519,28960,1712,3862,17
2318,5859,16733,36803,5396,2922,47
5361,4258,16910,37565,7086,132,31
3933,5394,14900,15279,5683,3477,15
5337,1473,16175,20176,2853,3857,7
1459,4296,10494,50285,5327,2831,51
2417,5966,19912,23232,1840,4314,56
1954,3419,4323,24811,9662,1099,5
1006,5065,15072,35016,2250,2268,15
3512,5892,16288,30308,5575,420,48
2185,2145,19706,55787,9195,1047,51
4962,5969,4885,45598,5270,2410,18
4876,3121,3852,3024,9909,4706,14
2364,4780,3761,57312,6258,4983,13
2379,2745,16925,27088,4318,1677,59
1276,4330,12667,16114,9414,1303,7
4050,4861,13426,26361,2683,4222,3
4870,2512,4080,24779,2237,2576,58
2104,1734,4440,13494,7406,3431,46
3019,4653,8027,26036,267,4556,4
3885,2598,17741,52199,3173,1676,44
2599,1762,10016,32516,8323,4410,30
2871,1820,8565,53239,9976,842,19
1383,5069,18127,50018,1357,1227,45
4724,1793,1341,25761,2219,706,6
2625,5287,12635,41136,469,1546,43
4152,5664,11726,22312,7586,4259,13
5430,1296,7839,24813,1274,3090,42
4869,3979,3678,20373,5151,4467,55
5154,4510,4658,40103,1462,1956,25
3384,3573,10569,2153,1392,2726,49
5364,5909,1260,23466,8283,4033,31
3284,4087,18642,40305,7490,1298,2
5420,4558,4611,17809,4343,1470,15
3490,3721,10319,51986,7665,4054,12
4345,2402,18722,9012,9357,315,19
4789,4993,5208,25681,4908,4790,27
4884,5774,2050,8138,4212,2655,24
3190,1909,15423,21686,6030,4469,39
2066,1748,6449,39141,270,1311,8
5721,5726,12363,13412,7644,4173,39
3672,1552,17463,4244,4064,4234,7
3872,2951,2433,53747,7343,4085,41
3903,1365,13436,14024,9352,4700,19
2970,1803,16735,30651,6360,1698,44
1018,3531,14317,15074,8490,2052,16
5942,2866,13932,53924,7340,1498,27
1792,4078,4163,16738,7905,4057,58
5202,2390,9094,58687,6421,1824,59
5227,5988,17220,37273,8453,2949,40
5406,3518,6284,11015,706,4470,34
3581,2845,15399,39894,2918,3958,58
2817,1676,2899,20535,1215,4136,37
3361,1455,2792,14019,3143,1245,46
1511,5410,14348,36747,9992,1333,3
5407,1165,8651,14604,5437,4111,13
4230,5753,10364,35701,176,3487,31
3564,3776,12835,57567,3564,4977,20
1333,5167,8653,36978,2146,4248,40
5013,3007,2048,32278,1706,2924,49
5976,2257,11358,2980,3839,3844,50
1029,2738,1849,12668,3015,653,44
5131,1859,15219,23184,8789,977,8
2445,5877,19774,55365,4335,3340,12
3956,5918,7027,35524,8367,557,27
4792,3930,8068,27784,4236,1048,32
1976,5040,19662,16177,1808,961,30
3844,3391,10213,21174,2047,1980,18
5126,2488,10841,38725,5016,3932,17
5109,5906,19687,41594,9151,4265,16
2568,2818,4937,54737,1206,1874,17
5276,4574,4894,4062,4934,3357,24
4486,1956,11839,46453,5894,4384,24
3619,5663,4430,7525,4952,428,4
1753,3994,7690,38340,5722,131,57
4068,1606,4965,39739,9135,423,51
2013,2093,13746,45288,2147,2236,27
2408,2189,7559,47196,6867,3012,32
1196,5806,3478,22876,2125,4877,45
4556,1079,15279,41420,9695,4859,31
2317,5748,17049,4569,2462,869,35
2947,5434,16372,59169,4059,3301,21
2542,1049,8016,26952,9696,1501,48
3412,4604,16398,26295,408,875,21
2663,2333,6455,12025,963,3814,29
1307,3775,14066,39572,9200,3301,43
1579,4358,4624,2971,5550,1649,3
3344,4717,17600,39252,3812,4377,53
4287,3517,19136,59265,9757,2812,20
5339,5250,9299,37818,8909,4405,52
1977,3142,11853,35042,5385,4797,1
3520,5646,17401,42387,1455,3733,18
3413,4828,17653,47871,7307,2662,45
3328,2158,2096,33266,6361,1846,6
5032,3389,13889,56022,5057,3000,10
2602,5029,15460,12087,8237,1300,34
5515,4536,5949,30083,8783,944,45
5543,5939,18059,31401,7638,1630,30
3658,3357,7071,12519,5810,4829,4
1691,5700,13480,6703,4358,4137,57
4060,1391,18354,914,4744,3035,36
1236,1520,3238,50581,7758,2081,24
3383,4489,9673,8432,7642,4972,14
5476,3235,7754,24113,7336,2735,45
2999,4359,12605,38147,4607,4546,33
1489,4629,6029,19552,7531,3950,28
1325,5506,14526,9369,9188,885,25
5223,3641,7576,28184,6316,3493,36
3130,4906,17089,49512,3746,3764,21
4964,2562,15128,15255,4036,4807,16
5888,4793,4026,59484,5839,1856,22
4426,4905,16784,5554,2536,3891,57
4989,1173,18224,39289,441,4984,21
5802,1203,8396,38585,499,4512,20
5720,4421,16431,38671,967,1049,21
5644,5980,1366,57729,5641,823,41
4805,3894,16810,7275,2987,273,13
3925,4911,7932,124,1193,3664,55
1796,5306,15813,44083,1987,954,5
1395,5357,16805,47462,5680,1392,5
2624,4168,3408,7884,2753,3924,10
1109,4871,1675,23330,9974,2373,36
3311,4421,16082,6622,2269,2117,46
3241,4502,8758,40573,1575,4777,19
4249,2490,16700,28121,4655,4760,2
2742,5077,17091,36909,6955,1131,16
5688,2490,11224,4666,3351,436,16
2218,3137,14611,18161,5999,3090,17
3284,3455,10361,55064,7101,1461,47
2970,4811,17456,7567,4529,1696,4
3952,4760,5189,6876,3554,4849,25
1035,4643,5758,32665,4192,4623,21
1151,5234,7571,58973,7683,525,8
5485,5334,6285,57467,6238,1655,47
4091,4768,8207,3779,7174,1791,13
3851,1927,13075,13625,8382,442,11
4104,3056,14502,38351,7992,4301,60
5350,3580,15772,47417,8870,903,43
4477,2837,11988,48710,6277,660,22
2364,5273,11318,48261,330,2636,52
4746,1356,3005,6042,7112,3075,35
1264,4430,14046,26573,8485,4648,24
3378,5141,15570,53089,4754,2694,31
1381,2843,7150,34248,9745,1143,47
1820,4174,17013,42203,2602,652,49
3091,1478,12225,50888,8824,4867,46
5040,2741,18456,27649,751,3606,45
1770,1254,12624,13132,9769,2988,36
3279,2734,19957,20376,7404,250,50
3661,2802,8937,53595,780,1767,51
1704,3059,11113,14304,9932,1690,6
1777,5588,4399,11968,9151,2910,36
5117,3559,15154,37367,5164,1283,58
5165,1074,7834,22188,3774,765,23
3801,2163,14834,24385,3480,3622,19
4968,5892,19492,33923,5387,3081,54
2666,4072,13096,22823,2405,389,4
2430,2244,19247,9529,1594,4492,40
3828,1707,18309,34728,9913,4874,45
2003,2797,10540,48003,1304,3893,33
2553,4767,10372,7993,4032,2884,60
1518,4100,5401,38997,2859,3997,20
3433,3668,9594,53860,2979,1986,24
5746,2033,18180,6747,6778,1054,48
5823,3800,6628,24465,7607,4463,2
4226,5463,12695,26794,8491,676,1
3758,5963,18270,895,2920,2785,16
2895,3730,1199,52548,1968,4097,1
2938,3001,16384,40168,768,1519,1
4822,5709,3242,7529,3914,1619,6
1213,3669,11644,52117,4859,3542,3
2378,4784,2661,47857,8544,3206,17
2673,3933,13945,14797,9929,4721,47
1756,2555,3454,11781,8694,3142,24
5134,2028,17996,16363,1027,3552,30
1958,1584,17603,48562,7423,4975,45
4952,3098,5917,26375,5808,4750,49
1953,1595,6314,56762,1379,2950,47
2111,4469,15025,593,2469,2028,53
2154,4931,2387,53519,2042,1846,46
4520,2721,9414,30232,2106,2058,33
2371,3128,13775,46839,7500,454,50
3172,1022,10289,51293,2994,3805,47
2188,3195,14538,4914,4988,4215,28
2803,4551,2546,25751,3686,1738,2
